pos,Group 1,Group 2,Group 3,Group 4,Group 5,Group 6
840.0,0.7657550535077289,0.0,0.0,0.0,0.20927467300832342,0.02497027348394768
850.0,0.7567567567567568,0.0,0.0,0.0,0.20681551116333724,0.036427732079905996
860.0,0.7479674796747967,0.0,0.0,0.0,0.20441347270615565,0.047619047619047616
870.0,0.7393800229621125,0.0,0.0,0.0,0.2020665901262916,0.05855338691159587
880.0,0.7309875141884222,0.0,0.0,0.0,0.19977298524404086,0.06923950056753689
890.0,0.7227833894500562,0.0,0.0,0.0,0.19753086419753085,0.07968574635241302
900.0,0.7147613762486127,0.0,0.0,0.0,0.195338512763596,0.08990011098779134
910.0,0.712403951701427,0.0,0.0,0.0,0.19319429198682767,0.09440175631174534
920.0,0.7155266015200868,0.0,0.0,0.0,0.19109663409337677,0.09337676438653637
930.0,0.7185821697099892,0.0,0.0,0.0,0.18904403866809882,0.09237379162191192
940.0,0.7215727948990436,0.0,0.0,0.0,0.18703506907545164,0.09139213602550478
950.0,0.7245005257623555,0.0,0.0,0.0,0.18506834910620398,0.0904311251314406
960.0,0.7273673257023934,0.0,0.0,0.0,0.18314255983350677,0.08949011446409989
970.0,0.7301750772399588,0.0,0.0,0.0,0.18125643666323377,0.08856848609680741
980.0,0.7329255861365953,0.0,0.0,0.0,0.17940876656472987,0.08766564729867482
990.0,0.7356205852674067,0.0,0.0,0.0,0.17759838546922302,0.08678102926337034
1000.0,0.7382617382617382,0.0,0.0,0.0,0.17582417582417584,0.08591408591408592
1010.0,0.7408506429277942,0.0,0.0,0.0,0.17408506429277942,0.08506429277942631
1020.0,0.7433888344760039,0.0,0.0,0.0,0.17238001958863858,0.0842311459353575
1030.0,0.7458777885548011,0.0,0.0,0.0,0.17070805043646944,0.08341416100872939
1040.0,0.7483189241114313,0.0,0.0,0.0,0.1690682036503362,0.08261287223823247
1050.0,0.7507136060894386,0.0,0.0,0.0,0.16745956232159848,0.0818268315889629
1060.0,0.7530631479736098,0.0,0.0,0.0,0.16588124410933083,0.08105560791705937
1070.0,0.7553688141923436,0.0,0.0,0.0,0.16433239962651727,0.08029878618113913
1080.0,0.757631822386679,0.0,0.0,0.0,0.16281221091581868,0.07955596669750231
1090.0,0.7598533455545371,0.0,0.0,0.0,0.1613198900091659,0.07882676443629698
1100.0,0.7620345140781108,0.0,0.0,0.0,0.15985467756584923,0.07811080835603997
1110.0,0.7641764176417641,0.0,0.0,0.0,0.15841584158415842,0.0774077407740774
1120.0,0.7662801070472792,0.0,0.0,0.0,0.15700267618198038,0.0767172167707404
1130.0,0.7683465959328029,0.0,0.0,0.0,0.15561450044208666,0.07603890362511052
1140.0,0.7703768624014022,0.0,0.0,0.0,0.15425065731814197,0.07537248028045573
1150.0,0.7723718505647263,0.0,0.0,0.0,0.1529105125977411,0.07471763683753258
1160.0,0.7743324720068906,0.0,0.0,0.0,0.1515934539190353,0.07407407407407407
1170.0,0.7762596071733561,0.0,0.0,0.0,0.1502988898377455,0.07344150298889837
1180.0,0.7781541066892464,0.0,0.0,0.0,0.14902624894157493,0.07281964436917866
1190.0,0.780016792611251,0.0,0.0,0.0,0.14777497900923595,0.07220822837951302
1200.0,0.7818484596169858,0.0,0.0,0.0,0.14654454621149043,0.07160699417152373
1210.0,0.7836498761354252,0.0,0.0,0.0,0.1453344343517754,0.07101568951279934
1220.0,0.7854217854217854,0.0,0.0,0.0,0.14414414414414414,0.07043407043407043
1230.0,0.7871649065800163,0.0,0.0,0.0,0.1429731925264013,0.06986190089358245
1240.0,0.7888799355358582,0.0,0.0,0.0,0.14182111200644643,0.0692989524576954
1250.0,0.7905675459632294,0.0,0.0,0.0,0.14068745003996802,0.06874500399680256
1260.0,0.7922283901665345,0.0,0.0,0.0,0.13957176843774782,0.06819984139571768
1270.0,0.7938630999213218,0.0,0.0,0.0,0.13847364280094415,0.06766325727773406
1280.0,0.795472287275566,0.0,0.0,0.0,0.13739266198282593,0.06713505074160812
1290.0,0.7970565453137103,0.0,0.0,0.0,0.13632842757552285,0.06661502711076685
1300.0,0.7986164488854727,0.0,0.0,0.0,0.13528055342044581,0.06610299769408147
1310.0,0.8001525553012967,0.0,0.0,0.0,0.13424866514111367,0.06559877955758962
1320.0,0.801665404996215,0.0,0.0,0.0,0.1332323996971991,0.06510219530658592
1330.0,0.7963936889556724,0.0,0.0,0.0,0.13899323816679188,0.06461307287753569
1340.0,0.790454884414616,0.0,0.0,0.0,0.14541387024608501,0.06413124533929904
1350.0,0.7846039970392302,0.0,0.0,0.0,0.15173945225758698,0.06365655070318282
1360.0,0.7788390889052168,0.0,0.0,0.0,0.15797207935341662,0.06318883174136664
1370.0,0.7731582786287381,0.0,0.0,0.0,0.16411378555798686,0.06272793581327499
1380.0,0.7675597393193339,0.0,0.0,0.0,0.17016654598117306,0.062273714699493124
1390.0,0.7620416966211359,0.0,0.0,0.0,0.17613227893601727,0.06182602444284687
1400.0,0.7566024268379729,0.0,0.0,0.0,0.18201284796573874,0.06138472519628837
1410.0,0.7512402551381998,0.0,0.0,0.0,0.18781006378454995,0.06094968107725018
1420.0,0.7459535538353272,0.0,0.0,0.0,0.19352568613652357,0.06052076002814919
1430.0,0.7407407407407407,0.0,0.0,0.0,0.19916142557651992,0.06009783368273934
1440.0,0.7356002775850105,0.0,0.0,0.0,0.20471894517696043,0.05968077723802915
1450.0,0.7305306685044797,0.0,0.0,0.0,0.2101998621640248,0.059269469331495524
1460.0,0.7255304585900069,0.0,0.0,0.0,0.21560574948665298,0.05886379192334018
1470.0,0.7205982324949014,0.0,0.0,0.0,0.22093813732154996,0.05846363018354861
1480.0,0.7157326130992573,0.0,0.0,0.0,0.2261985145172181,0.05806887238352464
1490.0,0.7109322602280349,0.0,0.0,0.0,0.23138832997987926,0.05767940979208585
1500.0,0.7061958694203864,0.0,0.0,0.0,0.23650899400399733,0.05729513657561625
1510.0,0.7015221707478491,0.0,0.0,0.0,0.2415618795499669,0.056915949702183985
1520.0,0.6969099276791585,0.0,0.0,0.0,0.2465483234714004,0.05654174884944116
1530.0,0.6923579359895493,0.0,0.0,0.0,0.25146962769431747,0.056172436316133244
1540.0,0.6878650227125244,0.0,0.0,0.0,0.2563270603504218,0.055807916937053864
1550.0,0.6834300451321728,0.0,0.0,0.0,0.2611218568665377,0.05544809800128949
1560.0,0.6790518898142216,0.0,0.0,0.0,0.2658552210121717,0.05509288917360666
1570.0,0.6747294716740929,0.0,0.0,0.0,0.27052832590706555,0.0547422024188415
1580.0,0.6704617330803289,0.0,0.0,0.0,0.27514231499051234,0.05439595192915876
1590.0,0.666247642991829,0.0,0.0,0.0,0.2796983029541169,0.05405405405405406
1600.0,0.6620861961274204,0.0,0.0,0.0,0.28419737663960026,0.05371642723297939
1610.0,0.6579764121663563,0.0,0.0,0.0,0.2886405959031657,0.05338299193047796
1620.0,0.6539173349784084,0.0,0.0,0.0,0.29302899444787167,0.05305367057371992
1630.0,0.6499080318822809,0.0,0.0,0.0,0.2973635806253832,0.05272838749233599
1640.0,0.6459475929311396,0.0,0.0,0.0,0.3016453382084095,0.05240706886045095
1650.0,0.6420351302241066,0.0,0.0,0.0,0.30587522713506965,0.05208964264082374
1660.0,0.6381697772426249,0.0,0.0,0.0,0.3040337146297411,0.057796508127633955
1670.0,0.6343506882106523,0.0,0.0,0.0,0.3022142429682825,0.06343506882106523
1680.0,0.6305770374776919,0.0,0.0,0.0,0.3004164187983343,0.06900654372397383
1690.0,0.6268480189237138,0.0,0.0,0.0,0.29863985807214666,0.07451212300413956
1700.0,0.6231628453850676,0.0,0.0,0.0,0.2968841857730747,0.07995296884185774
1710.0,0.619520748100526,0.0,0.0,0.0,0.29514903565166567,0.0853302162478083
1720.0,0.6159209761766414,0.0,0.0,0.0,0.29343404997094713,0.0906449738524114
1730.0,0.6123627960716349,0.0,0.0,0.0,0.29173887926054304,0.09589832466782207
1740.0,0.6088454910970706,0.0,0.0,0.0,0.2900631820792648,0.10109132682366456
1750.0,0.6053683609366076,0.0,0.0,0.0,0.2884066247858367,0.10622501427755568
1760.0,0.6019307211811471,0.0,0.0,0.0,0.2867688813174333,0.11130039750141965
1770.0,0.598531902879729,0.0,0.0,0.0,0.28514963297571994,0.1163184641445511
1780.0,0.5951712521055587,0.0,0.0,0.0,0.28354856822010105,0.12128017967434025
1790.0,0.5918481295365717,0.0,0.0,0.0,0.28196538246789504,0.12618648799553323
1800.0,0.5885619100499723,0.0,0.0,0.0,0.280399777901166,0.13103831204886174
1810.0,0.5853119823302043,0.0,0.0,0.0,0.2788514632799558,0.13583655438983988
1820.0,0.5820977484898407,0.0,0.0,0.0,0.2773201537616694,0.14058209774848984
1830.0,0.5789186237028946,0.0,0.0,0.0,0.275805570726379,0.1452758055707264
1840.0,0.576860401955459,0.0,0.0,0.0,0.27430744160782183,0.14883215643671918
1850.0,0.5791464073473798,0.0,0.0,0.0,0.27282549972987574,0.14802809292274446
1860.0,0.5814078452444922,0.0,0.0,0.0,0.27135948414830735,0.14723267060720044
1870.0,0.5836451095670764,0.0,0.0,0.0,0.2699091394975949,0.1464457509353287
1880.0,0.5858585858585859,0.0,0.0,0.0,0.2684742158426369,0.14566719829877725
1890.0,0.588048651507139,0.0,0.0,0.0,0.26705446853516657,0.14489687995769435
1900.0,0.590215675960021,0.0,0.0,0.0,0.26564965807469754,0.14413466596528143
1910.0,0.5923600209314495,0.0,0.0,0.0,0.26425954997383566,0.1433804290947148
1920.0,0.5944820406038521,0.0,0.0,0.0,0.26288391462779803,0.14263404476834982
1930.0,0.5965820818228897,0.0,0.0,0.0,0.2615225271879855,0.1418953909891248
1940.0,0.5986604842864502,0.0,0.0,0.0,0.26017516743946417,0.14116434827408553
1950.0,0.6007175807278319,0.0,0.0,0.0,0.25884161968221425,0.14044079958995387
1960.0,0.6027536970933197,0.0,0.0,0.0,0.2575216726160122,0.13972463029066803
1970.0,0.6047691527143582,0.0,0.0,0.0,0.25621511922881784,0.13901572805682394
1980.0,0.601716304896517,0.005047955577990914,0.0,0.0,0.25492175668854117,0.13831398283695104
1990.0,0.598694123556002,0.010045203415369162,0.0,0.0,0.2536413862380713,0.13761928679055752
2000.0,0.5957021489255372,0.014992503748125937,0.0,0.0,0.25237381309345325,0.13693153423288357
2010.0,0.5927399303828941,0.019890601690701143,0.0,0.0,0.25111884634510195,0.13625062158130283
2020.0,0.5898070262246413,0.024740227610094014,0.0,0.0,0.24987629886194954,0.1355764473033152
2030.0,0.5869030034465781,0.029542097488921712,0.0,0.0,0.24864598719842443,0.13490891186607581
2040.0,0.5840274375306223,0.034296913277805,0.0,0.0,0.24742773150416464,0.13424791768740812
2050.0,0.5811799122379327,0.03900536323744515,0.0,0.0,0.2462213554363725,0.13359336908824965
2060.0,0.5783600194080544,0.043668122270742356,0.0,0.0,0.245026686074721,0.13294517224648228
2070.0,0.5755673587638822,0.04828585224529213,0.0,0.0,0.24384355383872525,0.13230323515210043
2080.0,0.572801537722249,0.05285920230658337,0.0,0.0,0.2426717924074964,0.13166746756367131
2090.0,0.5700621712099474,0.05738880918220947,0.0,0.0,0.2415112386417982,0.13103778096604496
2100.0,0.5673488814850072,0.06187529747739172,0.0,0.0,0.24036173250832937,0.13041408852927178
2110.0,0.5646612979630506,0.06631927996210327,0.0,0.0,0.23922311700615823,0.12979630506868783
2120.0,0.561999057048562,0.07072135785007072,0.0,0.0,0.23809523809523808,0.12918434700612919
2130.0,0.5593618019709057,0.07508212106992022,0.0,0.0,0.23697794462693572,0.1285781323322384
2140.0,0.5567491826249417,0.07940214852872489,0.0,0.0,0.2358710882765063,0.1279775805698272
2150.0,0.5569502556950255,0.08089260808926081,0.0,0.0,0.23477452347745234,0.12738261273826126
2160.0,0.5590004627487274,0.08051827857473393,0.0,0.0,0.23368810735770476,0.12679315131883387
2170.0,0.5610317825886688,0.08014739751266697,0.0,0.0,0.23261169967756795,0.12620912022109626
2180.0,0.5630444750114626,0.07977991746905089,0.0,0.0,0.23154516276937184,0.12563044475011462
2190.0,0.565038795070744,0.07941579187585578,0.0,0.0,0.23048836147877683,0.12505705157462346
2200.0,0.567014993184916,0.07905497501135847,0.0,0.0,0.22944116310767831,0.12448886869604725
2210.0,0.5689733152419719,0.07869742198100407,0.0,0.0,0.22840343735866123,0.12392582541836274
2220.0,0.5709140027014858,0.07834308869878433,0.0,0.0,0.22737505628095453,0.12336785231877533
2230.0,0.5728372926938593,0.07799193186911699,0.0,0.0,0.22635589421783953,0.12281488121918423
2240.0,0.5747434181169121,0.07764390896921017,0.0,0.0,0.2253458277554663,0.12226684515841142
2250.0,0.5766326077298978,0.07729897823189694,0.0,0.0,0.2243447356730342,0.12172367836517103
2260.0,0.5785050862450243,0.07695709862892526,0.0,0.0,0.22335249889429457,0.12118531623175587
2270.0,0.5803610744165566,0.07661822985468957,0.0,0.0,0.22236900044033464,0.1206516952884192
2280.0,0.5822007891275757,0.07628233231039018,0.0,0.0,0.22139412538360367,0.12012275317843052
2290.0,0.5840244434744652,0.0759493670886076,0.0,0.0,0.22042776080314272,0.11959842863378438
2300.0,0.585832246849196,0.07561929595827901,0.0,0.0,0.2194697957409822,0.1190786614515428
2310.0,0.5854608394634357,0.0752920813500649,0.0,0.0,0.21852012115967115,0.12072695802682822
2320.0,0.5829383886255924,0.07496768634209393,0.0,0.0,0.2175786299009048,0.12451529513140888
2330.0,0.5804375804375804,0.07464607464607464,0.0,0.0,0.21664521664521663,0.12827112827112827
2340.0,0.5779581375480564,0.07432721059376335,0.0,0.0,0.21571977787270397,0.1319948739854763
2350.0,0.5754997873245428,0.07401105912377712,0.0,0.0,0.21480221182475542,0.13568694172692472
2360.0,0.5730622617534943,0.07369758576874205,0.0,0.0,0.2138924184667514,0.13934773401101228
2370.0,0.5706452973428933,0.07338675664276677,0.0,0.0,0.21299029945170814,0.1429776465626318
2380.0,0.5682486350272995,0.07307853842923141,0.0,0.0,0.2120957580848383,0.14657706845863083
2390.0,0.5658720200752823,0.07277289836888332,0.0,0.0,0.2112086992890004,0.15014638226683397
2400.0,0.563515201999167,0.07246980424822991,0.0,0.0,0.21032902957101207,0.153685964181591
2410.0,0.5611779344670261,0.07216922438822065,0.0,0.0,0.20945665698880134,0.15719618415595188
2420.0,0.5588599752168525,0.07187112763320942,0.0,0.0,0.20859149111937217,0.16067740603056588
2430.0,0.5565610859728507,0.07157548334018922,0.0,0.0,0.20773344302756067,0.16412998765939943
2440.0,0.5542810323637853,0.07128226136829169,0.0,0.0,0.2068824252355592,0.16755428103236378
2450.0,0.5520195838433293,0.07099143206854346,0.0,0.0,0.20603835169318646,0.17095063239494085
2460.0,0.5497765136123527,0.0707029662738724,0.0,0.0,0.20520113774888257,0.17431938236489233
2470.0,0.5475515985431,0.07041683528935654,0.0,0.0,0.20437070012140834,0.17766086604613518
2480.0,0.5453446191051995,0.07013301088270858,0.0,0.0,0.20354695687222893,0.18097541313986296
2490.0,0.5431553592934565,0.06985146527498996,0.0,0.0,0.20272982737856282,0.18426334805299077
2500.0,0.5409836065573771,0.06957217113154739,0.0,0.0,0.20191923230707717,0.1875249900039984
2510.0,0.5400238948626045,0.06929510155316607,0.0,0.0,0.20111509358821186,0.18956590999601752
2520.0,0.5418484728282428,0.06902023006743356,0.0,0.0,0.20031733439111463,0.18881396271320905
2530.0,0.5436586329514026,0.06874753062030818,0.0,0.0,0.1995258790991703,0.18806795732911893
2540.0,0.5454545454545454,0.06847697756788666,0.0,0.0,0.19874065328610782,0.18732782369146006
2550.0,0.5472363778910231,0.06820854566836534,0.0,0.0,0.19796158369266953,0.18659349274794199
2560.0,0.5490042951971886,0.06794221007418977,0.0,0.0,0.19718859820382664,0.18586489652479501
2570.0,0.5507584597432905,0.0676779463243874,0.0,0.0,0.19642162582652664,0.18514196810579542
2580.0,0.5524990313831848,0.06741573033707865,0.0,0.0,0.19566059666795815,0.18442464161177838
2590.0,0.5542261675028947,0.06715553840216133,0.0,0.0,0.1949054419143188,0.18371285218062525
2600.0,0.5559400230680508,0.06689734717416378,0.0,0.0,0.19415609381007304,0.1830065359477124
2610.0,0.5576407506702413,0.06664113366526235,0.0,0.0,0.1934124856376867,0.18230563002680966
2620.0,0.5593285005723007,0.0663868752384586,0.0,0.0,0.19267455169782527,0.1816100724914155
2630.0,0.5610034207525656,0.0661345496009122,0.0,0.0,0.1919422272900038,0.18091980235651844
2640.0,0.5626656569481258,0.06588413479742522,0.0,0.0,0.19121544869367663,0.18023475956077242
2650.0,0.5643153526970954,0.06563560920407394,0.0,0.0,0.19049415314975482,0.17955488494907582
2660.0,0.5636978579481398,0.06538895152198422,0.0,0.0,0.19203307027433295,0.17888012025554303
2670.0,0.5615874204417821,0.06514414077124672,0.0,0.0,0.19505803070011232,0.17821040808685887
2680.0,0.5594927265945543,0.0649011562849683,0.0,0.0,0.1980604252144722,0.17754569190600522
2690.0,0.5574136008918618,0.06465997770345597,0.0,0.0,0.2010405053883315,0.17688591601635079
2700.0,0.5553498704183636,0.06442058496853018,0.0,0.0,0.20399851906701222,0.17623102554609404
2710.0,0.5533013648100332,0.06418295831796385,0.0,0.0,0.20693471043895242,0.17558096643305054
2720.0,0.5512679162072768,0.0639470782800441,0.0,0.0,0.20984932010290333,0.1749356854097758
2730.0,0.5492493592090809,0.06371292566825339,0.0,0.0,0.21274258513365069,0.174295129989015
2740.0,0.5472455308281649,0.06348048157606713,0.0,0.0,0.21561473914629697,0.173659248449471
2750.0,0.5452562704471101,0.06324972737186478,0.0,0.0,0.21846601235914212,0.17302798982188294
2760.0,0.5432814197754436,0.06302064469395147,0.0,0.0,0.2212966316551974,0.17240130387540747
2770.0,0.5413208228076507,0.06279321544568747,0.0,0.0,0.22410682064236737,0.17177914110429449
2780.0,0.5393743257820928,0.06256742179072276,0.0,0.0,0.2268967997123337,0.17116145271485078
2790.0,0.5374417771408098,0.06234324614833393,0.0,0.0,0.2296667860981727,0.17054819061268361
2800.0,0.5355230274901821,0.062120671188861123,0.0,0.0,0.23241699393073903,0.1699393073902178
2810.0,0.5336179295624333,0.061899679829242264,0.0,0.0,0.2351476342938456,0.16933475631447883
2820.0,0.5317263381779511,0.061680255228642324,0.0,0.0,0.2378589152782701,0.1687344913151365
2830.0,0.5298481102084069,0.0614623807841752,0.0,0.0,0.24055104203461675,0.16813846697280113
2840.0,0.5279831045406547,0.061246040126715945,0.0,0.0,0.2432242168250616,0.16754663850756776
2850.0,0.526131182041389,0.06103121711680112,0.0,0.0,0.24587863907400911,0.16695896176780078
2860.0,0.5242922055225445,0.06081789584061517,0.0,0.0,0.24851450541768613,0.16637539321915415
2870.0,0.522466039707419,0.06060606060606061,0.0,0.0,0.2511320097526994,0.16579588993382097
2880.0,0.5206525511975009,0.0603956959389101,0.0,0.0,0.2537313432835821,0.16522040958000694
2890.0,0.5188516084399861,0.06018678657903839,0.0,0.0,0.2563126945693532,0.16464891041162227
2900.0,0.5170630816959669,0.05997931747673216,0.0,0.0,0.2588762495691141,0.16408135125818682
2910.0,0.5152868430092752,0.05977327378907592,0.0,0.0,0.2614221916867056,0.16351769151494333
2920.0,0.5135227661759671,0.059568640876412185,0.0,0.0,0.26395070181444713,0.16295789113317358
2930.0,0.5117707267144319,0.0593654042988741,0.0,0.0,0.2664619583759809,0.16240191061071307
2940.0,0.5100306018361102,0.059163549812988776,0.0,0.0,0.2689561373682421,0.16184971098265896
2950.0,0.5083022704168079,0.058963063368349715,0.0,0.0,0.2714334124025754,0.16130125381226704
2960.0,0.5065856129685917,0.05876393110435663,0.0,0.0,0.2738939547450186,0.1607565011820331
2970.0,0.5048805116122518,0.05856613934702121,0.0,0.0,0.27633793335577245,0.16021541568495457
2980.0,0.5031868500503187,0.05836967460583697,0.0,0.0,0.27876551492787655,0.1596779604159678
2990.0,0.5015045135406219,0.058174523570712136,0.0,0.0,0.28117686392510866,0.15914409896355733
3000.0,0.49983338887037654,0.05798067310896368,0.0,0.0,0.28357214261912694,0.1586137954015328
3010.0,0.4981733643307871,0.0577881102623713,0.0,0.0,0.2859515111258718,0.15808701428096977
3020.0,0.49652432969215493,0.05759682224428997,0.0,0.0,0.2883151274412446,0.1575637206223105
3030.0,0.4948861761794787,0.057406796436819535,0.0,0.0,0.2906631474760805,0.15704387990762125
3040.0,0.49325879644853665,0.057218020388030255,0.0,0.0,0.29299572509043076,0.1565274580730023
3050.0,0.4945919370698132,0.05703048180924287,0.0,0.0,0.2923631596197968,0.15601442150114717
3060.0,0.49624305782424044,0.05684416857236197,0.0,0.0,0.2914080365893499,0.15550473701404768
3070.0,0.49788342559426896,0.05665906870726148,0.0,0.0,0.29045913383262784,0.15499837186584176
3080.0,0.49951314508276534,0.05647517039922103,0.0,0.0,0.2895163907822136,0.15449529373580007
3090.0,0.5011323196376577,0.05629246198641216,0.0,0.0,0.28857974765448074,0.15399547072144937
3100.0,0.5027410512737827,0.05611093195743309,0.0,0.0,0.2876491454369558,0.15349887133182843
3110.0,0.5043394406943105,0.055930568948891035,0.0,0.0,0.2867245258759241,0.15300546448087432
3120.0,0.505927587311759,0.05575136174303108,0.0,0.0,0.2858058314642743,0.1525152194809356
3130.0,0.5075055892686042,0.05557329926541041,0.0,0.0,0.28489300542957524,0.1520281060364101
3140.0,0.5090735434574976,0.055396370582617004,0.0,0.0,0.2839859917223814,0.15154409423750398
3150.0,0.510631545541098,0.055220564900031736,0.0,0.0,0.2830847350047604,0.15106315455410982
3160.0,0.512179689971528,0.05504587155963303,0.0,0.0,0.2821891806390383,0.1505852578298007
3170.0,0.5137180700094608,0.05487228003784295,0.0,0.0,0.28129927467675814,0.15011037527593818
3180.0,0.5152467777428481,0.05469977994341402,0.0,0.0,0.2804149638478466,0.14963847846589123
3190.0,0.5167659041052961,0.054528361015355686,0.0,0.0,0.2795361955499843,0.14916953932936383
3200.0,0.5182755388940956,0.05435801312089972,0.0,0.0,0.2786629178381756,0.1487035301468291
3210.0,0.5197757707879166,0.05418872625350358,0.0,0.0,0.2777950794145126,0.14824042354406727
3220.0,0.5190934492393666,0.05402049053089103,0.0,0.0,0.27693262961813103,0.1499534306116113
3230.0,0.517486846177654,0.05385329619312906,0.0,0.0,0.2760755184153513,0.1525843392138657
3240.0,0.5158901573588399,0.05368713360074051,0.0,0.0,0.2752236963900031,0.15519901265041655
3250.0,0.5143032912949862,0.05352199323285143,0.0,0.0,0.274377114733928,0.1577976007382344
3260.0,0.5127261576203619,0.05335786568537258,0.0,0.0,0.2735357252376572,0.1603802514566084
3270.0,0.5111586670742893,0.053194741669214306,0.0,0.0,0.27269948028125957,0.16294711097523693
3280.0,0.5096007314843035,0.053032612008533986,0.0,0.0,0.2718683328253581,0.16549832368180434
