pos,Group 1,Group 2,Group 3,Group 4,Group 5,Group 6
920.0,1.0,0.0,0.0,0.0,0.0,0.0
930.0,0.9989258861439313,0.0,0.0,0.0,0.0010741138560687433,0.0
940.0,0.9883103081827843,0.0,0.0,0.0,0.011689691817215728,0.0
950.0,0.9779179810725552,0.0,0.0,0.0,0.022082018927444796,0.0
960.0,0.967741935483871,0.0,0.0,0.0,0.03225806451612903,0.0
970.0,0.9577754891864058,0.0,0.0,0.0,0.042224510813594233,0.0
980.0,0.9480122324159022,0.0,0.0,0.0,0.05198776758409786,0.0
990.0,0.9384460141271443,0.0,0.0,0.0,0.0615539858728557,0.0
1000.0,0.929070929070929,0.0,0.0,0.0,0.07092907092907093,0.0
1010.0,0.9198813056379822,0.0,0.0,0.0,0.08011869436201781,0.0
1020.0,0.910871694417238,0.0,0.0,0.0,0.089128305582762,0.0
1030.0,0.9020368574199806,0.0,0.0,0.0,0.0979631425800194,0.0
1040.0,0.8933717579250721,0.0,0.0,0.0,0.10662824207492795,0.0
1050.0,0.884871550903901,0.0,0.0,0.0,0.11512844909609896,0.0
1060.0,0.8765315739868049,0.0,0.0,0.0,0.1234684260131951,0.0
1070.0,0.8683473389355743,0.0,0.0,0.0,0.13165266106442577,0.0
1080.0,0.8603145235892692,0.0,0.0,0.0,0.1396854764107308,0.0
1090.0,0.8524289642529789,0.0,0.0,0.0,0.14757103574702107,0.0
1100.0,0.8446866485013624,0.0,0.0,0.0,0.1553133514986376,0.0
1110.0,0.8415841584158416,0.0,0.0,0.0,0.15841584158415842,0.0
1120.0,0.8429973238180196,0.0,0.0,0.0,0.15700267618198038,0.0
1130.0,0.8443854995579133,0.0,0.0,0.0,0.15561450044208666,0.0
1140.0,0.845749342681858,0.0,0.0,0.0,0.15425065731814197,0.0
1150.0,0.8470894874022589,0.0,0.0,0.0,0.1529105125977411,0.0
1160.0,0.8484065460809647,0.0,0.0,0.0,0.1515934539190353,0.0
1170.0,0.8497011101622545,0.0,0.0,0.0,0.1502988898377455,0.0
1180.0,0.8509737510584251,0.0,0.0,0.0,0.14902624894157493,0.0
1190.0,0.852225020990764,0.0,0.0,0.0,0.14777497900923595,0.0
1200.0,0.8534554537885096,0.0,0.0,0.0,0.14654454621149043,0.0
1210.0,0.8546655656482246,0.0,0.0,0.0,0.1453344343517754,0.0
1220.0,0.8558558558558559,0.0,0.0,0.0,0.14414414414414414,0.0
1230.0,0.8570268074735987,0.0,0.0,0.0,0.1429731925264013,0.0
1240.0,0.8581788879935536,0.0,0.0,0.0,0.14182111200644643,0.0
1250.0,0.8593125499600319,0.0,0.0,0.0,0.14068745003996802,0.0
1260.0,0.8604282315622522,0.0,0.0,0.0,0.13957176843774782,0.0
1270.0,0.8615263571990559,0.0,0.0,0.0,0.13847364280094415,0.0
1280.0,0.862607338017174,0.0,0.0,0.0,0.13739266198282593,0.0
1290.0,0.8636715724244771,0.0,0.0,0.0,0.13632842757552285,0.0
1300.0,0.8647194465795542,0.0,0.0,0.0,0.13528055342044581,0.0
1310.0,0.8657513348588863,0.0,0.0,0.0,0.13424866514111367,0.0
1320.0,0.8667676003028009,0.0,0.0,0.0,0.1332323996971991,0.0
1330.0,0.8677685950413223,0.0,0.0,0.0,0.1322314049586777,0.0
1340.0,0.8687546607009694,0.0,0.0,0.0,0.13124533929903057,0.0
1350.0,0.8697261287934863,0.0,0.0,0.0,0.13027387120651368,0.0
1360.0,0.8706833210874357,0.0,0.0,0.0,0.1293166789125643,0.0
1370.0,0.8716265499635303,0.0,0.0,0.0,0.12837345003646974,0.0
1380.0,0.8725561187545257,0.0,0.0,0.0,0.1274438812454743,0.0
1390.0,0.8734723220704529,0.0,0.0,0.0,0.12652767792954708,0.0
1400.0,0.8743754461099215,0.0,0.0,0.0,0.1256245538900785,0.0
1410.0,0.8752657689581856,0.0,0.0,0.0,0.12473423104181432,0.0
1420.0,0.8761435608726249,0.0,0.0,0.0,0.12385643912737508,0.0
1430.0,0.8770090845562544,0.0,0.0,0.0,0.12299091544374563,0.0
1440.0,0.8778625954198473,0.0,0.0,0.0,0.12213740458015267,0.0
1450.0,0.8787043418332184,0.0,0.0,0.0,0.12129565816678153,0.0
1460.0,0.8795345653661876,0.0,0.0,0.0,0.12046543463381246,0.0
1470.0,0.8803535010197144,0.0,0.0,0.0,0.11964649898028552,0.0
1480.0,0.8811613774476705,0.0,0.0,0.0,0.1188386225523295,0.0
1490.0,0.8819584171696848,0.0,0.0,0.0,0.11804158283031523,0.0
1500.0,0.882744836775483,0.0,0.0,0.0,0.11725516322451698,0.0
1510.0,0.8835208471211119,0.0,0.0,0.0,0.11647915287888816,0.0
1520.0,0.8842866535174227,0.0,0.0,0.0,0.11571334648257725,0.0
1530.0,0.883736120182887,0.0,0.0,0.0,0.11495754408883083,0.0013063357282821686
1540.0,0.8780012978585334,0.0,0.0,0.0,0.11421155094094744,0.007787151200519144
1550.0,0.8723404255319149,0.0,0.0,0.0,0.11347517730496454,0.014184397163120567
1560.0,0.8667520819987188,0.0,0.0,0.0,0.11274823830877642,0.020499679692504803
1570.0,0.8612348822406111,0.0,0.0,0.0,0.11203055378739657,0.02673456397199236
1580.0,0.855787476280835,0.0,0.0,0.0,0.11132194813409235,0.03289057558507274
1590.0,0.8504085480829667,0.0,0.0,0.0,0.11062225015713388,0.03896920175989944
1600.0,0.8450968144909432,0.0,0.0,0.0,0.1099312929419113,0.04497189256714553
1610.0,0.839851024208566,0.0,0.0,0.0,0.10924891371818746,0.05090006207324643
1620.0,0.8346699568167798,0.0,0.0,0.0,0.11227637260950031,0.05305367057371992
1630.0,0.8295524218271,0.0,0.0,0.0,0.11771919068056406,0.05272838749233599
1640.0,0.8244972577696527,0.0,0.0,0.0,0.12309567336989641,0.05240706886045095
1650.0,0.8195033313143549,0.0,0.0,0.0,0.12840702604482132,0.05208964264082374
1660.0,0.8145695364238411,0.0,0.0,0.0,0.1336544250451535,0.05177603853100542
1670.0,0.8096947935368043,0.0,0.0,0.0,0.13883901855176542,0.05146618791143028
1680.0,0.8048780487804879,0.0,0.0,0.0,0.1439619274241523,0.0511600237953599
1690.0,0.8001182732111177,0.0,0.0,0.0,0.14902424600827913,0.0508574807806032
1700.0,0.7954144620811288,0.0,0.0,0.0,0.1540270429159318,0.05055849500293945
1710.0,0.7907656341320864,0.0,0.0,0.0,0.15897136177673876,0.05026300409117475
1720.0,0.7861708309122604,0.0,0.0,0.0,0.16385822196397443,0.04997094712376525
1730.0,0.7816291161178509,0.0,0.0,0.0,0.1686886192952051,0.04968226458694396
1740.0,0.7771395749569213,0.0,0.0,0.0,0.17346352670878806,0.04939689833429064
1750.0,0.7727013135351228,0.0,0.0,0.0,0.17818389491719017,0.04911479154768703
1760.0,0.768313458262351,0.0,0.0,0.0,0.18285065303804657,0.0488358886996025
1770.0,0.7639751552795031,0.0,0.0,0.0,0.18746470920383965,0.048560135516657256
1780.0,0.759685569904548,0.0,0.0,0.0,0.19202695115103874,0.04828747894441325
1790.0,0.7554438860971524,0.0,0.0,0.0,0.19653824678950307,0.0480178671133445
1800.0,0.7512493059411438,0.0,0.0,0.0,0.20099944475291504,0.04775124930594114
1810.0,0.7471010491441192,0.0,0.0,0.0,0.20541137493097736,0.047487575924903366
1820.0,0.742998352553542,0.0,0.0,0.0,0.2097748489840747,0.047226798462383306
1830.0,0.7389404696886948,0.0,0.0,0.0,0.21409066084107045,0.04696886947023485
1840.0,0.734926670287887,0.0,0.0,0.0,0.21835958718087994,0.046713742531233025
1850.0,0.7309562398703403,0.0,0.0,0.0,0.2225823878984333,0.046461372231226365
1860.0,0.7270284793121977,0.0,0.0,0.0,0.22675980655561526,0.046211714132187
1870.0,0.7231427044361304,0.0,0.0,0.0,0.23089257081774453,0.04596472474612507
1880.0,0.7192982456140351,0.0,0.0,0.0,0.2349813928761297,0.045720361509835196
1890.0,0.7154944473823374,0.0,0.0,0.0,0.2390269698572184,0.04547858276044421
1900.0,0.7117306680694372,0.0,0.0,0.0,0.2430299842188322,0.04523934771173067
1910.0,0.7080062794348508,0.0,0.0,0.0,0.24699110413396128,0.04500261643118786
1920.0,0.7043206663196252,0.0,0.0,0.0,0.2509109838625716,0.04476834981780323
1930.0,0.7006732263076126,0.0,0.0,0.0,0.2547902641118591,0.044536509580528225
1940.0,0.6970633693972179,0.0,0.0,0.0,0.2586295723853684,0.0443070582174137
1950.0,0.6970784213223987,0.0,0.0,0.0,0.25884161968221425,0.044079958995386984
1960.0,0.6986231514533401,0.0,0.0,0.0,0.2575216726160122,0.04385517593064763
1970.0,0.700152207001522,0.0,0.0,0.0,0.25621511922881784,0.04363267376966007
1980.0,0.701665825340737,0.0,0.0,0.0,0.25492175668854117,0.04341241797072186
1990.0,0.7031642390758412,0.0,0.0,0.0,0.2536413862380713,0.043194374686087396
2000.0,0.704647676161919,0.0,0.0,0.0,0.25237381309345325,0.04297851074462768
2010.0,0.7061163600198906,0.0,0.0,0.0,0.25111884634510195,0.04276479363500746
2020.0,0.7075705096486887,0.0,0.0,0.0,0.24987629886194954,0.0425531914893617
2030.0,0.7090103397341211,0.0,0.0,0.0,0.24864598719842443,0.04234367306745446
2040.0,0.7104360607545321,0.0,0.0,0.0,0.24742773150416464,0.042136207741303285
2050.0,0.711847879083374,0.0,0.0,0.0,0.2462213554363725,0.04193076548025353
2060.0,0.7132459970887919,0.0,0.0,0.0,0.245026686074721,0.041727316836487144
2070.0,0.7146306132303235,0.0,0.0,0.0,0.24384355383872525,0.04152583293095123
2080.0,0.7160019221528111,0.0,0.0,0.0,0.2426717924074964,0.04132628543969245
2090.0,0.7173601147776184,0.0,0.0,0.0,0.2415112386417982,0.041128646580583454
2100.0,0.7187053783912423,0.0,0.0,0.0,0.24036173250832937,0.04093288910042837
2110.0,0.720037896731407,0.0,0.0,0.0,0.23922311700615823,0.04073898626243486
2120.0,0.7213578500707214,0.0,0.0,0.0,0.23809523809523808,0.04054691183404055
2130.0,0.7226654152979821,0.0,0.0,0.0,0.23697794462693572,0.04035664007508212
2140.0,0.7239607659971976,0.0,0.0,0.0,0.2358710882765063,0.04016814572629612
2150.0,0.7252440725244073,0.0,0.0,0.0,0.23477452347745234,0.0399814039981404
2160.0,0.7265155020823693,0.0,0.0,0.0,0.23368810735770476,0.03979639055992596
2170.0,0.7277752187931829,0.0,0.0,0.0,0.23261169967756795,0.039613081529249194
2180.0,0.7290233837689133,0.0,0.0,0.0,0.23154516276937184,0.03943145346171481
2190.0,0.730260155180283,0.0,0.0,0.0,0.23048836147877683,0.03925148334094021
2200.0,0.7314856883234894,0.0,0.0,0.0,0.22944116310767831,0.03907314856883235
2210.0,0.7327001356852103,0.0,0.0,0.0,0.22840343735866123,0.03889642695612845
2220.0,0.7339036470058532,0.0,0.0,0.0,0.22737505628095453,0.03872129671319226
2230.0,0.7350963693411027,0.0,0.0,0.0,0.22635589421783953,0.03854773644105782
2240.0,0.7362784471218207,0.0,0.0,0.0,0.2253458277554663,0.038375725122713075
2250.0,0.7374500222123501,0.0,0.0,0.0,0.2243447356730342,0.03820524211461573
2260.0,0.7386112339672711,0.0,0.0,0.0,0.22335249889429457,0.03803626713843432
2270.0,0.7362395420519595,0.0,0.0,0.0,0.22589167767503301,0.03786878027300748
2280.0,0.7330118369136344,0.0,0.0,0.0,0.22928540113985094,0.03770276194651469
2290.0,0.7298123090353558,0.0,0.0,0.0,0.23264949803579224,0.03753819292885203
2300.0,0.7266405910473707,0.0,0.0,0.0,0.23598435462842243,0.03737505432420687
2310.0,0.7234963219385547,0.0,0.0,0.0,0.23929035049762007,0.037213327563825185
2320.0,0.7203791469194313,0.0,0.0,0.0,0.24256785868160274,0.03705299439896596
2330.0,0.7172887172887172,0.0,0.0,0.0,0.24581724581724582,0.03689403689403689
2340.0,0.7142246903032892,0.0,0.0,0.0,0.2490388722768048,0.03673643741990602
2350.0,0.7111867290514675,0.0,0.0,0.0,0.25223309230114843,0.03658017864738409
2360.0,0.7081745023295214,0.0,0.0,0.0,0.2554002541296061,0.03642524354087251
2370.0,0.705187684521299,0.0,0.0,0.0,0.2585407001265289,0.036271615352172076
2380.0,0.7022259554808904,0.0,0.0,0.0,0.2616547669046619,0.03611927761444771
2390.0,0.699289000418235,0.0,0.0,0.0,0.26474278544542035,0.03596821413634463
2400.0,0.6963765097875885,0.0,0.0,0.0,0.2678050812161599,0.03581840899625156
2410.0,0.693488179178764,0.0,0.0,0.0,0.2708419742845292,0.03566984653670676
2420.0,0.6906237092110699,0.0,0.0,0.0,0.2738537794299876,0.035522511358942584
2430.0,0.6877828054298643,0.0,0.0,0.0,0.27684080625257096,0.03537638831756479
2440.0,0.6849651782056534,0.0,0.0,0.0,0.27980335927898403,0.035231462515362556
2450.0,0.6821705426356589,0.0,0.0,0.0,0.2827417380660955,0.03508771929824561
2460.0,0.6793986184477855,0.0,0.0,0.0,0.2856562373019098,0.034945144250304754
2470.0,0.6766491299069203,0.0,0.0,0.0,0.2885471469040874,0.03480372318899231
2480.0,0.6739218057234986,0.0,0.0,0.0,0.2914147521160822,0.03466344216041919
2490.0,0.6712163789642713,0.0,0.0,0.0,0.29425933360096346,0.034524287434765155
2500.0,0.6685325869652139,0.0,0.0,0.0,0.2970811675329868,0.03438624550179928
2510.0,0.6658701712465154,0.0,0.0,0.0,0.2998805256869773,0.03424930306650737
2520.0,0.6632288774295915,0.0,0.0,0.0,0.3026576755255851,0.03411344704482348
2530.0,0.6606084551560648,0.0,0.0,0.0,0.30541288028447255,0.03397866455946266
2540.0,0.658008658008658,0.0,0.0,0.0,0.30814639905548996,0.033844942935852024
2550.0,0.6554292434339475,0.0,0.0,0.0,0.31085848686789497,0.03371226969815758
2560.0,0.652869972666927,0.0,0.0,0.0,0.31354939476766885,0.03358063256540414
2570.0,0.6503306106573318,0.0,0.0,0.0,0.3162193698949825,0.033450019447685726
2580.0,0.6478109259976753,0.0,0.0,0.0,0.3188686555598605,0.03332041844246416
2590.0,0.6453106908529526,0.0,0.0,0.0,0.3214974913160942,0.0331918178309533
2600.0,0.6428296808919647,0.0,0.0,0.0,0.32410611303344866,0.0330642060745867
2610.0,0.6403676752202221,0.0,0.0,0.0,0.32669475296821143,0.03293757181156645
2620.0,0.6379244563143838,0.0,0.0,0.0,0.32926363983212514,0.03281190385349103
2630.0,0.6354998099581908,0.0,0.0,0.0,0.33181299885974913,0.03268719118206005
2640.0,0.6330935251798561,0.0,0.0,0.0,0.33434305187429003,0.03256342294585384
2650.0,0.6310826103357223,0.0,0.0,0.0,0.33647680120709167,0.03244058845718597
2660.0,0.6324689966178129,0.0,0.0,0.0,0.3352123261931605,0.03231867718902668
2670.0,0.633845001871958,0.0,0.0,0.0,0.33395731935604644,0.03219767877199551
2680.0,0.6352107422603506,0.0,0.0,0.0,0.33271167474822827,0.03207758299142111
2690.0,0.6365663322185061,0.0,0.0,0.0,0.33147528799702713,0.031958379784466744
2700.0,0.6379118844872269,0.0,0.0,0.0,0.33024805627545356,0.03184005923731951
2710.0,0.6392475101438584,0.0,0.0,0.0,0.3290298782736997,0.031722611582441905
2720.0,0.6405733186328556,0.0,0.0,0.0,0.32782065417126055,0.031606027195883866
2730.0,0.6418894177956792,0.0,0.0,0.0,0.32662028560966677,0.03149029659465397
2740.0,0.6431959139000365,0.0,0.0,0.0,0.3254286756658154,0.03137541043414812
2750.0,0.6444929116684842,0.0,0.0,0.0,0.3242457288258815,0.031261359505634315
2760.0,0.6457805143064107,0.0,0.0,0.0,0.32307135095979717,0.031148134733792104
2770.0,0.6470588235294118,0.0,0.0,0.0,0.32190544929628295,0.031035727174305305
2780.0,0.6483279395900755,0.0,0.0,0.0,0.3207479323984178,0.030924128011506652
2790.0,0.649587961304192,0.0,0.0,0.0,0.31959871013973484,0.03081332855607309
2800.0,0.6508389860764013,0.0,0.0,0.0,0.31845769368082827,0.03070332024277044
2810.0,0.6506581287797937,0.0,0.0,0.0,0.31732479544646036,0.032017075773746
2820.0,0.6483516483516484,0.0,0.0,0.0,0.3161999291031549,0.03544842254519674
2830.0,0.6460614623807842,0.0,0.0,0.0,0.315083009537266,0.03885552808194984
2840.0,0.6437873988032383,0.0,0.0,0.0,0.3139739528335093,0.042238648363252376
2850.0,0.6415292879691337,0.0,0.0,0.0,0.312872676253946,0.04559803577692038
2860.0,0.6392869626004893,0.0,0.0,0.0,0.3117790982174065,0.04893393918210416
2870.0,0.6370602577499129,0.0,0.0,0.0,0.3106931382793452,0.0522466039707419
2880.0,0.6348490107601528,0.0,0.0,0.0,0.30961471711211386,0.055536272127733426
2890.0,0.6326530612244898,0.0,0.0,0.0,0.3085437564856451,0.0588031822898651
2900.0,0.630472250947949,0.0,0.0,0.0,0.307480179248535,0.06204756980351603
2910.0,0.6283064239093095,0.0,0.0,0.0,0.30642390930951563,0.06526966678117485
2920.0,0.626155426223896,0.0,0.0,0.0,0.30537487161930843,0.06846970215679561
2930.0,0.6240191061071306,0.0,0.0,0.0,0.30433299215284887,0.07164790174002048
2940.0,0.6218973138388303,0.0,0.0,0.0,0.3032981978918735,0.07480448826929616
2950.0,0.6197899017282277,0.0,0.0,0.0,0.30227041680786176,0.07793968146391055
2960.0,0.6176967240797028,0.0,0.0,0.0,0.3012495778453225,0.08105369807497467
2970.0,0.6156176371592057,0.0,0.0,0.0,0.30023561090541906,0.0841467519353753
2980.0,0.6135524991613552,0.0,0.0,0.0,0.29922844682992283,0.0872190540087219
2990.0,0.6115011701771983,0.0,0.0,0.0,0.2982280173854898,0.09027081243731194
3000.0,0.611462845718094,0.0,0.0,0.0,0.2972342552482506,0.09130289903365545
3010.0,0.6127532381268681,0.0,0.0,0.0,0.2962470939887081,0.09099966788442378
3020.0,0.6140350877192983,0.0,0.0,0.0,0.2952664680569348,0.09069844422376697
3030.0,0.6153084790498186,0.0,0.0,0.0,0.29429231276806334,0.09039920818211811
3040.0,0.6165734955606709,0.0,0.0,0.0,0.29332456428806314,0.09010194015126603
3050.0,0.6178302196001311,0.0,0.0,0.0,0.2923631596197968,0.08980662078007211
3060.0,0.6190787324403789,0.0,0.0,0.0,0.2914080365893499,0.08951323097027115
3070.0,0.620319114295018,0.0,0.0,0.0,0.29045913383262784,0.08922175187235429
3080.0,0.6215514443362544,0.0,0.0,0.0,0.2895163907822136,0.08893216488153197
3090.0,0.6227758007117438,0.0,0.0,0.0,0.28857974765448074,0.08864445163377548
3100.0,0.6239922605611093,0.0,0.0,0.0,0.2876491454369558,0.08835859400193485
3110.0,0.625200900032144,0.0,0.0,0.0,0.2867245258759241,0.08807457409193185
3120.0,0.6264017942966997,0.0,0.0,0.0,0.2858058314642743,0.08779237423902596
3130.0,0.6275950175662728,0.0,0.0,0.0,0.28489300542957524,0.08751197700415203
3140.0,0.6287806431072906,0.0,0.0,0.0,0.2839859917223814,0.08723336517032793
3150.0,0.6299587432561091,0.0,0.0,0.0,0.2830847350047604,0.08695652173913043
3160.0,0.6304966782663713,0.0006327111673521037,0.0,0.0,0.2821891806390383,0.08668142992723822
3170.0,0.6285083569851782,0.003784295175023652,0.0,0.0,0.28129927467675814,0.08640807316304006
3180.0,0.6265325369380698,0.0069160641307764855,0.0,0.0,0.2804149638478466,0.08613643508330714
3190.0,0.6245691005954246,0.010028204324663115,0.0,0.0,0.2795361955499843,0.08586649952992792
3200.0,0.6226179318962825,0.013120899718837863,0.0,0.0,0.2786629178381756,0.08559825054670415
3210.0,0.6206789162254749,0.016194331983805668,0.0,0.0,0.2777950794145126,0.08533167237620679
3220.0,0.6187519403911829,0.019248680533995654,0.0,0.0,0.27693262961813103,0.08506674945669047
3230.0,0.6168368926029093,0.022284122562674095,0.0,0.0,0.2760755184153513,0.0848034664190653
3240.0,0.6149336624498611,0.025300833076211046,0.0,0.0,0.2752236963900031,0.08454180808392471
3250.0,0.6130421408797293,0.02829898492771455,0.0,0.0,0.274377114733928,0.08428175945862812
3260.0,0.6111622201778596,0.031278748850046,0.0,0.0,0.2735357252376572,0.0840233057344373
3270.0,0.6092937939468053,0.0342402934882299,0.0,0.0,0.27269948028125957,0.08376643228370528
3280.0,0.6074367570862542,0.03718378543127095,0.0,0.0,0.2718683328253581,0.08351112465711673
3290.0,0.6055910057733211,0.040109389243391066,0.0,0.0,0.27104223640230934,0.08325736858097843
3300.0,0.6037564374431991,0.04301726749469858,0.0,0.0,0.2702211451075432,0.08300514995455922
3310.0,0.6019329507701601,0.04590758079130172,0.0,0.0,0.2694050135910601,0.0827544548474781
3320.0,0.6001204456489009,0.04878048780487805,0.0,0.0,0.2685937970490816,0.08250526949713942
3330.0,0.5983188231762233,0.0516361453017112,0.0,0.0,0.26778745121585107,0.08225758030621436
3340.0,0.596527985633044,0.05208021550434002,0.0,0.0,0.26938042502244836,0.08201137384016761
3350.0,0.5947478364667264,0.051924798567591766,0.0,0.0,0.27156072814085347,0.0817666368248284
3360.0,0.592978280273728,0.051770306456411785,0.0,0.0,0.2737280571258554,0.08152335614400476
3370.0,0.5912192227825571,0.05161673094037378,0.0,0.0,0.2758825274399288,0.08128151883714031
3380.0,0.5894705708370305,0.05146406388642413,0.0,0.0,0.27802425317953267,0.08104111209701272
3390.0,0.587732232379829,0.05131229725744618,0.0,0.0,0.28015334709525214,0.08080212326747273
3400.0,0.5860041164363422,0.05116142311084975,0.0,0.0,0.28226992061158485,0.08056453984122317
3410.0,0.584286133098798,0.051011433597185574,0.0,0.0,0.28437408384637936,0.08032834945763706
3420.0,0.5825781935106694,0.05086232095878398,0.0,0.0,0.28646594562993277,0.08009353990061385
3430.0,0.5808802098513552,0.05071407752841737,0.0,0.0,0.288545613523754,0.07986009909647333
3440.0,0.5791920953211276,0.05056669572798605,0.0,0.0,0.2906131938390003,0.07962801511188608
3450.0,0.5775137641263401,0.05042016806722689,0.0,0.0,0.29266879165459286,0.07939727615184004
3460.0,0.5758451314648946,0.05027448714244438,0.0,0.0,0.29471251083501876,0.0791678705576423
3470.0,0.5741861135119563,0.05012964563526361,0.0,0.0,0.29674445404782485,0.07893978680495535
3480.0,0.5725366274059178,0.04998563631140477,0.0,0.0,0.2987647227808101,0.07871301350186728
3490.0,0.5708965912346032,0.04984245201947866,0.0,0.0,0.30077341735892293,0.07848753938699513
3500.0,0.5692659240217081,0.049700085689802914,0.0,0.0,0.3027706369608683,0.07826335332762067
3510.0,0.5676445457134719,0.04955853033323839,0.0,0.0,0.3047564796354315,0.07804044431785816
3520.0,0.566032377165578,0.04941777904004544,0.0,0.0,0.3067310423175234,0.07781880147685316
3530.0,0.5644293401302747,0.04927782497875956,0.0,0.0,0.30869442084395354,0.07759841404701218
