pos,ndcg,P$@$k
1090.0,0.993949850623694,0.8524289642529789
1100.0,0.9936844530214461,0.8446866485013624
1110.0,0.9935759371155469,0.8415841584158416
1120.0,0.9936965409574716,0.8429973238180196
1130.0,0.9938153244167763,0.8443854995579133
1140.0,0.9939323297948316,0.845749342681858
1150.0,0.9940475980680051,0.8470894874022589
1160.0,0.994161168939763,0.8484065460809647
1170.0,0.9942730808903132,0.8497011101622545
1180.0,0.9943833712239225,0.8509737510584251
1190.0,0.9944920761140356,0.852225020990764
1200.0,0.9946558137723862,0.8534554537885096
1210.0,0.9948313024590394,0.8546655656482246
1220.0,0.9950043512016911,0.8558558558558559
1230.0,0.9951750122611989,0.8570268074735987
1240.0,0.9953157411950083,0.8581788879935536
1250.0,0.9954134459231997,0.8593125499600319
1260.0,0.995509832666885,0.8604282315622522
1270.0,0.9956049288129625,0.8615263571990559
1280.0,0.9956987609806472,0.862607338017174
1290.0,0.9957913550485096,0.8636715724244771
1300.0,0.9958827361803674,0.8647194465795542
1310.0,0.9959729288500919,0.8657513348588863
1320.0,0.9960619568653782,0.8667676003028009
1330.0,0.9961498433905296,0.8677685950413223
1340.0,0.9962366109683082,0.8687546607009694
1350.0,0.9963222815408902,0.8697261287934863
1360.0,0.996451080009909,0.8706833210874357
1370.0,0.9965845270754656,0.8716265499635303
1380.0,0.996666297267633,0.8725561187545257
1390.0,0.9967470715956829,0.8734723220704529
1400.0,0.9968268687519087,0.8743754461099215
1410.0,0.9969057069549913,0.8752657689581856
1420.0,0.9969836039650859,0.8761435608726249
1430.0,0.9970605770983356,0.8770090845562544
1440.0,0.9971366432408272,0.8778625954198473
1450.0,0.9972118188620216,0.8787043418332184
1460.0,0.9972861200276807,0.8795345653661876
1470.0,0.9973595624123096,0.8803535010197144
1480.0,0.9974321613111384,0.8811613774476705
1490.0,0.9975039316516637,0.8819584171696848
1500.0,0.9975748880047651,0.882744836775483
1510.0,0.9977024998195124,0.8835208471211119
1520.0,0.9978286966183761,0.8842866535174227
1530.0,0.9979193734971241,0.883736120182887
1540.0,0.997703577237016,0.8780012978585334
1550.0,0.9974901307334932,0.8723404255319149
1560.0,0.9972789945383742,0.8667520819987188
1570.0,0.9970701300979865,0.8612348822406111
1580.0,0.9968634997276457,0.855787476280835
1590.0,0.9966590665870104,0.8504085480829667
1600.0,0.9964567946562797,0.8450968144909432
1610.0,0.9962566487131969,0.839851024208566
1620.0,0.9961125952624331,0.8346699568167798
1630.0,0.9960237590544657,0.8295524218271
1640.0,0.9959358406347748,0.8244972577696527
1650.0,0.9958488253872949,0.8195033313143549
1660.0,0.995762699010345,0.8145695364238411
1670.0,0.9956774475081176,0.8096947935368043
1680.0,0.995634667063648,0.8078524687685901
1690.0,0.9956026636241484,0.804849201655825
1700.0,0.9955709766542035,0.8018812463256908
1710.0,0.9955396013270545,0.8001168907071888
1720.0,0.9955085329154291,0.7977919814061593
1730.0,0.9954777667889579,0.7954939341421143
1740.0,0.9954472984116755,0.7943710511200459
1750.0,0.9954171233395959,0.7938320959451742
1760.0,0.9953872372183666,0.7921635434412265
1770.0,0.9953576357809898,0.7893845285149633
1780.0,0.9953283148456179,0.7883211678832117
1790.0,0.9952992703134143,0.7861529871580123
1800.0,0.9952704981664772,0.7851193781232648
1810.0,0.9952419944658306,0.7829928216454998
1820.0,0.9952137553494687,0.7825370675453048
1830.0,0.9951857770304657,0.7804478427089022
1840.0,0.9951580557951355,0.779467680608365
1850.0,0.995130588001251,0.7784981091301999
1860.0,0.9951033700763109,0.7780763030628695
1870.0,0.9950763985158602,0.7771245323356494
1880.0,0.9950496698818577,0.7761828814460393
1890.0,0.9950231808010923,0.775251189846642
1900.0,0.9949969279636437,0.7743293003682272
1910.0,0.9949709081213866,0.7734170591313448
1920.0,0.9949451180865394,0.7719937532535138
1930.0,0.9949195547302515,0.771620921802175
1940.0,0.9948942149812331,0.7697063369397218
1950.0,0.9949511896913663,0.7713992824192721
1960.0,0.9950621629849394,0.7751147373788884
1970.0,0.9951721793568515,0.7792998477929984
1980.0,0.9952812515259837,0.7829379101463907
1990.0,0.9953893919828007,0.7860371672526368
2000.0,0.99549661299452,0.7906046976511744
2010.0,0.9956250088278954,0.7956240676280457
2020.0,0.995774322207799,0.7991093518060366
2030.0,0.9959223965900562,0.8040374199901527
2040.0,0.9960692478311167,0.8084272415482606
2050.0,0.9962148915131008,0.8127742564602632
2060.0,0.9963593429497783,0.8165938864628821
2070.0,0.9965026171923892,0.8198937711250603
2080.0,0.9966447290353131,0.8226814031715521
2090.0,0.9967856930215913,0.8273553323768532
2100.0,0.9968871523844374,0.8324607329842932
2110.0,0.9969835530596478,0.8365703458076741
2120.0,0.9970791853127803,0.8401697312588402
2130.0,0.997174058588622,0.8451431252932895
2140.0,0.9972681821750378,0.8496029892573563
2150.0,0.9973615652062583,0.8530915853091585
2160.0,0.9974542166660767,0.8583988894030541
2170.0,0.9975461453909727,0.8627360663288807
2180.0,0.9976373600731531,0.8670334708849152
2190.0,0.9977278692635211,0.8717480602464628
2200.0,0.9978176813745664,0.874602453430259
2210.0,0.9979068046831907,0.8783355947535052
2220.0,0.9979952473334577,0.8820351193156236
2230.0,0.9980830173392797,0.8857014791573286
2240.0,0.9981701225870375,0.8893351182507809
2250.0,0.9982565708381362,0.8933807196801422
2260.0,0.9983423697315,0.8947368421052632
2270.0,0.9983441328225331,0.8943196829590488
2280.0,0.9983102756173299,0.8939061814993424
2290.0,0.998276669630176,0.8913138367525099
2300.0,0.9982433119878763,0.8904823989569752
2310.0,0.9982101998616492,0.8896581566421462
2320.0,0.9981773304662614,0.8884101680310211
2330.0,0.998144701059184,0.8876018876018876
2340.0,0.9981123089397672,0.8876548483554036
2350.0,0.9980801514484353,0.8860059549128031
2360.0,0.9980482259659006,0.8852181279119017
2370.0,0.9980165299123928,0.8844369464361029
2380.0,0.9979850607469095,0.8840823183536329
2390.0,0.9979538159664821,0.8820577164366374
2400.0,0.9979227931054586,0.880466472303207
2410.0,0.9978919897348028,0.879303193695562
2420.0,0.9978614034614101,0.8789756299049979
2430.0,0.9978310319274366,0.8794734677087618
2440.0,0.9978008728096469,0.8791478902089308
2450.0,0.9977709238187715,0.8784169726642187
2460.0,0.9977411826988842,0.876472978464039
2470.0,0.9977116472267882,0.8741400242816674
2480.0,0.9976823152114193,0.8726320032245063
2490.0,0.99765318449326,0.8723404255319149
2500.0,0.9976315050512308,0.8712514994002399
2510.0,0.997638883247204,0.8705694942254082
2520.0,0.9976462119009137,0.8702895676318921
2530.0,0.9976534915252464,0.8704069537732122
2540.0,0.9976607226259091,0.8701298701298701
2550.0,0.9976679057015575,0.8698549588396707
2560.0,0.9976750412439175,0.869582194455291
2570.0,0.9976821297379089,0.868922598210813
2580.0,0.9976891716617629,0.8686555598605192
2590.0,0.9976961674871381,0.8680046314164416
2600.0,0.9977031176792348,0.8677431757016532
2610.0,0.997710022696907,0.8667177326694753
2620.0,0.9977168829927708,0.8668447157573446
2630.0,0.9977236990133105,0.8662105663245914
2640.0,0.9977304711989845,0.8663385081408558
2650.0,0.997737199984328,0.8660882685778951
2660.0,0.9978125989141112,0.8692220969560316
2670.0,0.9978875180038114,0.8719580681392737
2680.0,0.9979619619601566,0.875792614696009
2690.0,0.9980359354274602,0.8788554440728353
2700.0,0.9981094429886651,0.8815253609774157
2710.0,0.9981824891663649,0.8845444485429731
2720.0,0.9982550784238058,0.8882763689819919
2730.0,0.998327215165867,0.8901501281581838
2740.0,0.9983989037400234,0.8927398759576797
2750.0,0.9984701484372879,0.8949472918938568
2760.0,0.9985409534931344,0.8978630930822166
2770.0,0.9986113230884057,0.9007578491519307
2780.0,0.9986812613501985,0.9039913700107874
2790.0,0.9987507723527366,0.9064851307774991
2800.0,0.9988198601182223,0.9100321313816494
2810.0,0.9988493234915459,0.9114194236926361
2820.0,0.9987874066497182,0.9110244594115562
2830.0,0.99872586308277,0.9106322854115154
2840.0,0.9986646893232196,0.9102428722280888
2850.0,0.9986038819471255,0.909856190810242
2860.0,0.9985434375733957,0.9094722125131073
2870.0,0.9984833528631135,0.9090909090909091
2880.0,0.9984236245188737,0.9083651509892399
2890.0,0.998364249284133,0.9072985126253892
2900.0,0.9983052239425718,0.9069286452947259
2910.0,0.9982465453174684,0.9065613191343181
2920.0,0.9981882102710836,0.905169462512838
2930.0,0.99813021570406,0.9048106448311156
2940.0,0.9980725585548289,0.9044542672560354
2950.0,0.9980152357990305,0.9037614368010843
2960.0,0.997958244448944,0.9034110097939885
2970.0,0.9979015815529279,0.9030629417704477
2980.0,0.9978452441948721,0.9023817510902382
2990.0,0.9977892294936582,0.9017051153460381
3000.0,0.9977796889989414,0.9023658780406532
3010.0,0.9978162258709186,0.90501494520093
3020.0,0.9978525554300264,0.9083085071168487
3030.0,0.9979069352882506,0.9099307159353349
3040.0,0.9979731479313373,0.9105557382439987
3050.0,0.998038992319021,0.9111766633890528
3060.0,0.9981044716081489,0.9121202221496243
3070.0,0.9981695889189748,0.9124063822859003
3080.0,0.9982343473356939,0.9126906848425835
3090.0,0.9982987499069688,0.9132966677450663
3100.0,0.9983627996464443,0.9138987423411803
3110.0,0.9984264995332548,0.9144969463195114
3120.0,0.998489852512523,0.9150913168856136
3130.0,0.9985528614958485,0.9160012775471096
3140.0,0.9986155293617893,0.9169054441260746
3150.0,0.9986778589563339,0.9174865122183434
3160.0,0.9987222474214731,0.9177475482442266
3170.0,0.9986083717453067,0.9151687164932198
3180.0,0.9984951053694211,0.9122917321596982
3190.0,0.9983824432700399,0.909746161078032
3200.0,0.9982703804793908,0.9078412995938769
3210.0,0.9981589120849187,0.9053254437869822
3220.0,0.9980480332285125,0.9028252095622478
3230.0,0.9979377391057445,0.9006499535747446
3240.0,0.9978280249651226,0.8978710274606603
3250.0,0.9977188861073549,0.8954167948323593
3260.0,0.9976103178846286,0.8926709598282735
3270.0,0.9975023156998967,0.8902476306939774
3280.0,0.9973948750061814,0.8878390734532154
3290.0,0.9972879913058853,0.8854451534487997
3300.0,0.9971816601501161,0.8833686761587398
3310.0,0.9970758771380225,0.8810027182120206
3320.0,0.9969706379161389,0.8789521228545619
3330.0,0.9968659381777437,0.8769138396877815
3340.0,0.996839887039681,0.8766836276563903
3350.0,0.9968473605478481,0.8776484631453297
3360.0,0.9968547960632411,0.8786075572746207
3370.0,0.9968621938834039,0.8792643132601602
3380.0,0.9968695543027292,0.8799171842650103
3390.0,0.9968768776125029,0.8805662046593925
3400.0,0.9968841641009429,0.8812114084092914
3410.0,0.9968914140532422,0.8818528290823805
3420.0,0.9968986277516072,0.8827828120432623
3430.0,0.9969058054752975,0.8831244535120956
3440.0,0.9969129475006648,0.8837547224643999
3450.0,0.9969200541011921,0.8849608809040858
3460.0,0.9969271255475295,0.8858711355099682
3470.0,0.9969341621075315,0.8864880437914145
3480.0,0.9969411640462946,0.8868141338695777
3490.0,0.9969481316261922,0.8871383557719851
3500.0,0.9969550651069098,0.8877463581833762
3510.0,0.9969619647454796,0.8886357163201367
3520.0,0.9969688307963158,0.8892360124964499
3530.0,0.9969756635112464,0.8903993203058623
3540.0,0.9969824631395476,0.8912736515108727
3550.0,0.9969892299279761,0.8924246691072937
3560.0,0.9969959641208014,0.8927267621454648
3570.0,0.9970026659598366,0.8938672640716886
3580.0,0.9970093356844705,0.894442893046635
3590.0,0.9970159735316971,0.8955722639933166
3600.0,0.9970225797361478,0.8961399611219106
3610.0,0.9970291545301185,0.8964275823871504
3620.0,0.9970356981436008,0.8972659486329743
3630.0,0.9970422108043101,0.8980996970531534
3640.0,0.9970486927377136,0.8994781653391926
3650.0,0.9970551441670594,0.9003012873185429
3660.0,0.997061565313403,0.9008467631794591
3670.0,0.9970883666602892,0.9016616725687824
3680.0,0.997120134953146,0.9027438196142352
3690.0,0.9971517568665862,0.9032782443782172
3700.0,0.9971832334398483,0.9043501756282086
3710.0,0.9972196324879815,0.9054163298302345
3720.0,0.9972760858759071,0.9067454985219027
3730.0,0.997332281727535,0.9075314928973466
3740.0,0.9973882218529945,0.9080459770114943
3750.0,0.9974439080452124,0.9090909090909091
3760.0,0.9974993420801174,0.9095985110342993
3770.0,0.9975545257168444,0.9103686024927075
3780.0,0.9976094606979334,0.910870140174557
3790.0,0.9976641487495287,0.9116328145608019
3800.0,0.9977185915815712,0.9134438305709024
3810.0,0.997772790887992,0.9139333508265547
3820.0,0.9978267483469007,0.9152054436011515
3830.0,0.9978804656207707,0.9159488384233881
3840.0,0.9979339443566249,0.916948711273106
3850.0,0.9979651428031973,0.9166450272656453
3860.0,0.9979448824570508,0.915047915047915
3870.0,0.9979247114319008,0.9134590545078791
3880.0,0.9979046291211578,0.9116207163102293
3890.0,0.9978846349238025,0.9100488306347982
3900.0,0.9978647282443204,0.9087413483722122
3910.0,0.9978449084926396,0.9069291741242649
3920.0,0.9978251750840655,0.9051262433052792
3930.0,0.9978055274392216,0.9035868735690664
3940.0,0.9977859649839873,0.9015478304998731
3950.0,0.9977664871494385,0.8992660086054164
3960.0,0.9977470933717875,0.897500631153749
3970.0,0.9977277830923242,0.8952404935784437
3980.0,0.9977085557573604,0.8932429037930169
3990.0,0.9976894108181708,0.8920070157855174
4000.0,0.997670347730938,0.8902774306423394
4010.0,0.997651365956697,0.8888057840937422
4020.0,0.9976324649612808,0.8870927629942801
4030.0,0.9976136442152655,0.8851401637310841
4040.0,0.9975949031939199,0.8834446919079436
4050.0,0.9975785797201183,0.8827450012342631
4060.0,0.9975833257961344,0.883772469835016
4070.0,0.9975880519056954,0.8847948906902481
4080.0,0.9975927581781562,0.8855672629257535
4090.0,0.9975974447417391,0.8865802982155953
4100.0,0.9976021117235456,0.8871007071445989
4110.0,0.9976067592495697,0.8883483337387497
4120.0,0.997611387444709,0.8893472458141228
4130.0,0.9976159964327773,0.8903413217138707
4140.0,0.997620586336517,0.8910891089108911
4150.0,0.9976251572776095,0.8918332931823657
4160.0,0.9976297093766874,0.8928142273491949
4170.0,0.9976342427533467,0.8940302085830736
4180.0,0.9976387575261565,0.8950011958861517
4190.0,0.9976432538126712,0.8954903364352184
4200.0,0.9976477317294411,0.8971673411092597
4210.0,0.9976521913920233,0.8981239610543814
4220.0,0.997656632914992,0.8993129590144515
4230.0,0.9976610564119492,0.9000236350744505
4240.0,0.9976654619955366,0.9004951662343786
4250.0,0.9976698497774427,0.9009644789461303
4260.0,0.9976742198684155,0.9014315888289134
4270.0,0.9976785723782718,0.9025989229688598
4280.0,0.997682907415907,0.9032936229852838
4290.0,0.9976872250893046,0.9039850850617571
4300.0,0.9976915255055461,0.904440827714485
4310.0,0.9976958087708204,0.9053583855254002
4320.0,0.9977000749904337,0.9058088405461698
4330.0,0.9977043242688174,0.9064881089817594
4340.0,0.9977085567095391,0.90785533287261
4350.0,0.9977127724153095,0.9092162721213514
4360.0,0.9977169714879941,0.9096537491401054
4370.0,0.9977211540286187,0.9103180050331732
4380.0,0.9977253201373806,0.9107509700981511
4390.0,0.9977294699136562,0.9118651787747666
4400.0,0.9977336034560093,0.9120654396728016
4410.0,0.9977377208622001,0.9131716164135116
4420.0,0.9977418222291939,0.9135942094548745
4430.0,0.9977459076531665,0.9142405777476867
4440.0,0.9977499772295159,0.9146588606169782
4450.0,0.9977540310528685,0.9150752639856212
4460.0,0.9977580692170862,0.915489800493163
4470.0,0.9977727474146851,0.9163498098859315
4480.0,0.9978086628338346,0.9172059808078554
4490.0,0.9978550794474941,0.9178356713426854
4500.0,0.9979013202113757,0.9189069095756499
4510.0,0.997947386151547,0.9193083573487032
4520.0,0.9979932782859808,0.9197080291970803
4530.0,0.9980389976246341,0.9203266387111013
4540.0,0.9980845451695296,0.9209425236731997
4550.0,0.9981299219148326,0.921775433970556
4560.0,0.9981751288469302,0.9219469414602061
4570.0,0.9982201669445065,0.9227740100634434
4580.0,0.9982650371786197,0.9233791748526523
4590.0,0.9983097405127761,0.9241995208015683
4600.0,0.9983542779030046,0.925016300804173
4610.0,0.9983986502979297,0.9256126653654305
4620.0,0.9984428586388453,0.925990045444709
4630.0,0.9984869038597824,0.926581731807385
4640.0,0.9985307868875835,0.9267399267399268
4650.0,0.9985745086419708,0.9273274564609761
4660.0,0.9985687172967037,0.9264106414932418
4670.0,0.9985506315453657,0.9246414044101905
4680.0,0.9985326118650281,0.923306985686819
4690.0,0.9985146578840235,0.9219782562353442
4700.0,0.9984967692335103,0.9204424590512656
4710.0,0.9984789455474479,0.9191254510719592
4720.0,0.9984611864625673,0.9178140224528701
4730.0,0.9984434916183452,0.9169308814204186
4740.0,0.9984258606569806,0.9160514659354566
4750.0,0.9984082932233639,0.9147547884655862
4760.0,0.9983907889650563,0.9134635580760344
4770.0,0.9983733475322617,0.9121777405156152
4780.0,0.9983559685778017,0.910897301819703
4790.0,0.9983386517570927,0.9092047589229806
4800.0,0.9983213967281195,0.9077275567590085
4810.0,0.998304203151412,0.9062564955310746
4820.0,0.9982870706900223,0.905206388716034
4830.0,0.9982699990094986,0.9039536327882426
4840.0,0.9982589462962689,0.9041520347035736
4850.0,0.9982618112879715,0.9047619047619048
4860.0,0.9982646661738862,0.9059864225468011
4870.0,0.9982675110088906,0.9065900225826319
4880.0,0.9982703458474594,0.9071911493546404
4890.0,0.9982731707436685,0.9077898180331221
4900.0,0.9982759857511982,0.9087941236482351
4910.0,0.9982787909233372,0.9093870902056608
4920.0,0.9982815863129852,0.9101808575492786
4930.0,0.9982843719726587,0.9109714053944433
4940.0,0.9982871479544921,0.9115563651082776
4950.0,0.9982899143102419,0.9125429206220965
4960.0,0.9982926710912918,0.9137270711550091
4970.0,0.9982954183486534,0.9147052906859787
4980.0,0.9982981561329716,0.9154788195141538
4990.0,0.9983008844945269,0.9162492486475656
5000.0,0.9983036034832395,0.9166166766646671
5010.0,0.9983063131486717,0.9169826381959688
5020.0,0.9983090135400315,0.917944632543318
5030.0,0.9983117047061765,0.919101570264361
5040.0,0.9983143866956157,0.9200555445348145
5050.0,0.9983170595565135,0.9212037220352406
5060.0,0.9983197233366927,0.921754593953764
5070.0,0.9983223780836374,0.9225004929994084
5080.0,0.9983250238444964,0.9230466443613462
5090.0,0.9983276606660855,0.9239835002946376
5100.0,0.9983302885948906,0.9251127229954911
5110.0,0.9983329076770712,0.9254549011935042
5120.0,0.9983355179584632,0.9257957430189416
5130.0,0.9983381194845812,0.9263301500682128
5140.0,0.9983407123006216,0.9270569928029566
5150.0,0.9983432964514656,0.9283634245777519
5160.0,0.9983458719816821,0.9290835109474908
5170.0,0.9983484389355292,0.9299941984142333
5180.0,0.9983509973569589,0.9303223315962169
5190.0,0.9983535472896186,0.9308418416490079
5200.0,0.9983727993344963,0.9313593539703903
5210.0,0.9983975549158617,0.9316829783151027
5220.0,0.998437056616311,0.9318138287684352
5230.0,0.9984764296394892,0.9323265150066908
5240.0,0.9985156746308577,0.9332188513642434
5250.0,0.9985547922314996,0.93372690916016
5260.0,0.9985937830781574,0.9340429576126211
5270.0,0.9986326478032704,0.9345475241889585
5280.0,0.9986713870350106,0.9352395379662942
5290.0,0.998710001397319,0.9359289359289359
5300.0,0.9987484915099432,0.9368043765327296
5310.0,0.9987868579884711,0.9378648088872152
5320.0,0.9988251014443663,0.9385453862056005
5330.0,0.9988632224850031,0.9390358281748264
5340.0,0.998901221713703,0.9395244336266617
5350.0,0.998939099729765,0.9400112128574099
5360.0,0.9989768571285023,0.9406827084499161
5370.0,0.9990144945012751,0.9411655185254143
5380.0,0.999052012435523,0.9418323731648393
5390.0,0.9990894115147986,0.9430532368762753
5400.0,0.9991051305154585,0.9429735234215886
5410.0,0.9990705684288795,0.9414156348179634
5420.0,0.9990361152719632,0.9407858328721638
5430.0,0.9990017705161621,0.9394218375989689
5440.0,0.9989675336363962,0.9382466458371623
5450.0,0.998933404111024,0.9368923133370024
5460.0,0.9988993814218143,0.9357260574986266
5470.0,0.9988654650539192,0.9347468470115152
5480.0,0.9988316544958437,0.9334063127166575
5490.0,0.9987979492394207,0.9324348934620288
5500.0,0.9987643487797826,0.9309216506089801
5510.0,0.998730852615334,0.9295953547450554
5520.0,0.9986974602477254,0.9284549900380366
5530.0,0.998664171181827,0.9274995480021696
5540.0,0.9986309849257025,0.9261866089153582
5550.0,0.998597900990581,0.9250585480093677
5560.0,0.9985649188908347,0.9239345441467361
5570.0,0.9985320381439514,0.9226350744929097
5580.0,0.9984992582705098,0.9215194409604014
5590.0,0.998466578794154,0.920407798247183
5600.0,0.9984339992415694,0.9189430458846635
5610.0,0.9984015191424584,0.9176617358759579
5620.0,0.9983691380295151,0.9162070805906423
5630.0,0.9983368554384027,0.9149351802521755
5640.0,0.9983046709077285,0.9134905158659812
5650.0,0.998272583979021,0.9122279242611927
5660.0,0.9982405941967066,0.9111464405582053
5670.0,0.9982087011080859,0.9098924351966143
5680.0,0.998176904263312,0.9086428445696181
5690.0,0.9981452032153666,0.9072219293621507
5700.0,0.9981135975200384,0.905981406770742
5710.0,0.9980820867359003,0.9049203291892839
5720.0,0.9980506704242881,0.9036881664044747
5730.0,0.9980193481492778,0.9021113243761996
5740.0,0.9979881194776653,0.9010625326598154
5750.0,0.9979569839789428,0.8998435054773083
5760.0,0.9979259412252806,0.8984551293178268
5770.0,0.9978949907915038,0.8974181251083001
5780.0,0.9978894610086115,0.897422591247189
5790.0,0.9979092388316929,0.8982904506993611
5800.0,0.9979289581191082,0.8988105499051887
5810.0,0.9979486191374742,0.8996730339012218
5820.0,0.9979682221517663,0.8998453873904827
5830.0,0.9979877674253312,0.9005316412279197
5840.0,0.9980072552198995,0.9010443417223079
5850.0,0.9980266857955977,0.9015552896940694
5860.0,0.9980460594109619,0.9022351134618666
5870.0,0.9980653763229482,0.9030829500936808
5880.0,0.9980846367869468,0.9034177860908009
5890.0,0.9981038410567923,0.9037514853165847
5900.0,0.998122989384777,0.9040840535502457
5910.0,0.998142082021662,0.9047538487565556
5920.0,0.9981611192166889,0.9050836007431177
5930.0,0.9981768025174423,0.906086663294554
5940.0,0.9981792647153991,0.9067497054367951
5950.0,0.9981817197970898,0.9070744412703747
5960.0,0.9981841677941625,0.9073980875691998
5970.0,0.9982013360912729,0.9077206498074024
5980.0,0.9982200896024919,0.9083765256646046
5990.0,0.9982387898596826,0.9086963779001836
6000.0,0.9982574370956785,0.9090151641393102
6010.0,0.9982760315419352,0.9094992513724838
6020.0,0.998294573428543,0.9099817306095332
6030.0,0.9983130629842355,0.9101309898855912
6040.0,0.9983315004364001,0.9104452905148154
6050.0,0.998349886011089,0.9110890761857544
6060.0,0.9983682199330267,0.9115657482263653
6070.0,0.9983865024256227,0.9120408499423489
6080.0,0.9984047337109792,0.9125143890807433
6090.0,0.998422914009902,0.913314726645871
6100.0,0.9984410435419089,0.9136207179150959
6110.0,0.9984591225252395,0.9139257077401407
6120.0,0.9984771511768656,0.9145564450253226
6130.0,0.9984951297124992,0.914858913717175
6140.0,0.9985130583466023,0.9153232372577756
6150.0,0.9985309372923954,0.9154609006665583
6160.0,0.9985487667618684,0.9160850511280636
6170.0,0.998566546965787,0.9162210338680927
6180.0,0.9985842781137039,0.9166801488432292
6190.0,0.9986019604139658,0.9171377806493297
6200.0,0.9986195940737234,0.9174326721496533
6210.0,0.9986371792989396,0.9178876187409435
6220.0,0.9986547162943974,0.9186625944381932
6230.0,0.99867220526371,0.9191141068849302
6240.0,0.9986896464093282,0.919243710943759
6250.0,0.9987070399325486,0.9193729003359462
6260.0,0.9987243860335223,0.9195016770483948
6270.0,0.998741684911263,0.9199489714559081
6280.0,0.9987589367636556,0.9205540519025632
6290.0,0.998776141787463,0.9211572087108568
6300.0,0.9987933001783358,0.9215997460720521
6310.0,0.9988104121308189,0.9225162414831247
6320.0,0.9988274778383605,0.9226388229710489
6330.0,0.9988444974933182,0.92323487600695
6340.0,0.9988490546415517,0.9235136413814856
6350.0,0.9988504995424662,0.9237915288930877
6360.0,0.9988519405612643,0.9240685426819683
6370.0,0.9988533777139994,0.9246586093234971
6380.0,0.9988548110166355,0.9250901112678264
6390.0,0.9988562404850467,0.9253637928336723
6400.0,0.9988576661350191,0.925949070457741
6410.0,0.9988590879822505,0.926064576509125
6420.0,0.998860506042352,0.9268026787104813
6430.0,0.998861920330848,0.9259835173378945
6440.0,0.998863330863176,0.9253221549448843
6450.0,0.9988647376546896,0.9241977987908851
6460.0,0.9988661407206562,0.922922148274261
6470.0,0.9988675400762594,0.9219595116674394
6480.0,0.9988689357365994,0.9214627372319086
6490.0,0.9988703277166932,0.9205053150516099
6500.0,0.998871716031475,0.9192431933548685
6510.0,0.9988731006957972,0.918599293503302
6520.0,0.9988744817244314,0.9179573685017636
6530.0,0.9988849239902431,0.9185423365487674
6540.0,0.9989013742435701,0.9189726341537992
6550.0,0.998917781487062,0.919706914974813
6560.0,0.9989341458937622,0.9204389574759945
6570.0,0.9989504676357724,0.9210165880383503
