pos,Group [0 0],Group [0 1],Group [0 2],Group [1 0],Group [1 1],Group [1 2]
26000.0,0.32283373716395525,0.18087765855159416,0.17318564670589592,0.19068497365485942,0.13241798392369525,0.0
27000.0,0.3108773749120403,0.18954853523943557,0.17980815525350913,0.1922521388096737,0.12751379578534128,0.0
28000.0,0.2997750080354273,0.1838148637548659,0.1753865933359523,0.19938573622370628,0.14163779865004822,0.0
29000.0,0.2894382952311989,0.18685562566808042,0.18078686941829591,0.20616530464466742,0.1367539050377573,0.0
30000.0,0.2872904236525449,0.18872704243191893,0.17476084130528982,0.19999333355554816,0.14922835905469817,0.0
31000.0,0.31028031353827296,0.18263926970097738,0.16912357665881747,0.19354214380181284,0.14441469630011936,0.0
32000.0,0.3052404612355864,0.18205681072466484,0.17568200993718947,0.19711884003624885,0.13990187806631044,0.0
33000.0,0.29599103057483106,0.17805521044816824,0.18105511954183207,0.1940547256143753,0.15084391382079332,0.0
34000.0,0.28728566806858624,0.18811211434957795,0.17617128907973295,0.20102349930884386,0.14740742919325903,0.0
35000.0,0.28279192023085054,0.18273763606754093,0.1827090654552727,0.1952801348532899,0.15648124339304592,0.0
36000.0,0.3027138135051804,0.17766173161856616,0.17763395461237189,0.18985583733785172,0.15213466292602984,0.0
37000.0,0.29974865544174484,0.1801302667495473,0.1740223237209805,0.19658928137077375,0.14950947271695358,0.0
38000.0,0.29186074050682875,0.18086366148259256,0.17781111023394122,0.19194231730743927,0.15752217046919817,0.0
39000.0,0.2843773236583677,0.18268762339427194,0.18250814081690214,0.19694366811107408,0.15348324401938412,0.0
40000.0,0.27726806829829254,0.1797205069873253,0.17794555136121598,0.20191995200119997,0.1631459213519662,0.0
41000.0,0.28018828809053437,0.18011755810833882,0.18353210897295189,0.1969951952391405,0.1591668495890344,0.0
42000.0,0.296278660031904,0.1758291469250732,0.1791624008952168,0.1923049451203543,0.15537725292254947,0.0010475941049022642
43000.0,0.2893886188693286,0.1717401920885561,0.1749959303272017,0.19473965721727401,0.15176391246715193,0.017371689030487664
44000.0,0.28281175427831184,0.1762232676530079,0.17101884048089816,0.19331378832299265,0.1596554623758551,0.016976886888934343
45000.0,0.2765271882847048,0.17528499366680741,0.1757960934201462,0.1986178084931446,0.15717428501588854,0.01659963111930846
46000.0,0.2705158583509054,0.17614834460120432,0.17197452229299362,0.2011695397926132,0.1639529575444012,0.01623877741788222
47000.0,0.2647603242484202,0.1779962128465352,0.17654943511840174,0.19814472032509947,0.16665602859513629,0.0158932788664071
48000.0,0.2607862336201329,0.17935043019937086,0.172871398512531,0.20303743672006833,0.1683923251598925,0.015562175788004416
49000.0,0.27587192098120444,0.17569029203485642,0.1693434827860656,0.19889390012448727,0.16495581722821984,0.015244586845166426
50000.0,0.2750144997100058,0.17217655646887062,0.1744365112697746,0.2017759644807104,0.1616567668646627,0.01493970120597588
51000.0,0.2696221642712888,0.1743299150997039,0.171682908178271,0.20036862022313287,0.1693496205956746,0.014646771631928786
52000.0,0.26443722236110845,0.17566969865964116,0.1754004730678256,0.2034383954154728,0.166092959750774,0.014961250745177977
53000.0,0.2594479349446237,0.17235523858040414,0.17209109262089395,0.19960000754702742,0.16295918944925566,0.033546536857795135
54000.0,0.2546434325290272,0.17314494176033776,0.1689042795503787,0.19590377955963778,0.16449695376011556,0.042906612840502956
55000.0,0.250013636115707,0.1699969091471064,0.1711059798912747,0.1994872820494173,0.167269686005709,0.042126506790785626
56000.0,0.24554918662166747,0.17553257977536116,0.16988982339601078,0.20337136836842198,0.16428278066463098,0.041374261173907606
57000.0,0.2412413817301451,0.17317240048420204,0.1736109892808898,0.20003157839336153,0.17129524043437835,0.04064840967702321
58000.0,0.2439095877657282,0.17397975896967294,0.1706177479698626,0.2032033930449475,0.16834192513922175,0.03994758711056706
59000.0,0.25343638243419603,0.17103099947458517,0.1710140506093117,0.19975932611311673,0.1654887205301605,0.039270520838629856
60000.0,0.24921251312478127,0.17233046115898068,0.17096381726971216,0.1972133797770037,0.17166380560323993,0.03861602306628223
61000.0,0.245127129063458,0.17330863428468385,0.1681611776856117,0.2000950804085179,0.1688496909886723,0.044458287569056246
62000.0,0.24117352945920226,0.1705133788164707,0.16544894437186497,0.19686779245496042,0.16612635280076127,0.05987000209674038
63000.0,0.23734543896128632,0.1678068602085681,0.16872748051618228,0.19909207790352534,0.16348946842113618,0.06353867398930176
64000.0,0.23363697442227466,0.16893486039280636,0.16609115482570586,0.20246558647521132,0.1663255261636537,0.06254589772034812
65000.0,0.23004261472900417,0.16998200027691882,0.1691358594483162,0.20211996738511714,0.1671358902170736,0.0615836679435701
66000.0,0.22655717337616096,0.1709822578445781,0.1724973864032363,0.20228481386645658,0.1670277723064802,0.06065059620308783
67000.0,0.22317577349591797,0.17196758257339442,0.1699228369725825,0.20534021880270445,0.16965418426590648,0.05993940388949419
68000.0,0.2198938250908075,0.16943868472522464,0.16742400847046368,0.2023205541094984,0.16715930648078706,0.07376362112321877
69000.0,0.21670700424631528,0.16698308720163477,0.16921493891392878,0.1993884146606571,0.1647367429457544,0.08296981203170968
70000.0,0.21361123412522678,0.16795474350366424,0.16788331595262926,0.1989971571834688,0.16976900329995287,0.08178454593505807
71000.0,0.2134336136110759,0.16882860804777397,0.17072998971845468,0.19899719722257433,0.16737792425458797,0.08063266714553316
72000.0,0.22370522631630116,0.16713656754767295,0.16835877279482228,0.19623338564742157,0.16505326314912294,0.0795127845446591
73000.0,0.22064081313954603,0.16740866563471735,0.1660525198284955,0.19880549581512583,0.16866892234352954,0.07842358323858577
74000.0,0.21765922082134026,0.17155173578735422,0.16856528965824785,0.19778111106606666,0.16707882325914514,0.07736381940784584
75000.0,0.21475713657151238,0.16926440980786922,0.1663177824295676,0.19862401834642204,0.16485113531819576,0.08618551752643298
76000.0,0.21193142195497428,0.16703727582531808,0.1641294193497454,0.19601057880817357,0.16268206997276352,0.09820923408902514
77000.0,0.20917910157010947,0.16617966000441553,0.1667640679991169,0.19346501993480605,0.1671536733289178,0.09725847716263425
78000.0,0.2064973525980436,0.167779900257689,0.16947218625402238,0.19522826630427814,0.16501070499096165,0.09601158959500519
79000.0,0.20388349514563106,0.1695168415589676,0.1673269958608119,0.19511145428538879,0.16936494474753483,0.0947962684016658
80000.0,0.2013349833127086,0.1702853714328571,0.16957288033899576,0.19486006424919688,0.1672479094011325,0.09669879126510919
81000.0,0.19884939692102566,0.16818310885050802,0.1674794138343971,0.19245441414303527,0.16518314588708782,0.10785052036394613
82000.0,0.1964244338483677,0.16613212033999586,0.16543700686576993,0.1901074377141742,0.16771746686016023,0.11418153437153206
83000.0,0.19405790291683234,0.16693774773797906,0.16769677473765376,0.19106998710858905,0.1674317176901483,0.11280586980879749
84000.0,0.19174771728907988,0.16764086141831644,0.16967655146962538,0.18939060249282746,0.17008130855585052,0.1114629587743003
85000.0,0.18949188833072553,0.1705274055599346,0.17139798355313468,0.1892448324137363,0.16918624486770745,0.11015164527476147
86000.0,0.18728851990093137,0.16854455180753714,0.1694050069185242,0.18870710805688307,0.1672189858257462,0.11883582749037802
87000.0,0.1851358030367467,0.16707853932713418,0.16745784531212285,0.1865380857691291,0.1652969506097631,0.12849277594510408
88000.0,0.183032010999875,0.1671685549027852,0.169588981943387,0.18441835888228542,0.16875944591538733,0.12703264735628003
89000.0,0.1809754946573634,0.1699531465938585,0.17153739845619712,0.18234626577229468,0.1695823642430984,0.1256053302771879
90000.0,0.17896467817024256,0.168064799280008,0.16963144853946066,0.18032021866423706,0.1705203275519161,0.13249852779413562
91000.0,0.17699805496642895,0.166217953648861,0.16776738717156955,0.17833869957472995,0.16864649839012757,0.14203140624828298
92000.0,0.17507418397626112,0.16829164900381519,0.16928076868729688,0.1798567406876012,0.16681340420212823,0.14068325344289737
93000.0,0.17319168611090202,0.16914871883098032,0.17092289330222254,0.1779228180342147,0.16964333716841754,0.13917054655326286
94000.0,0.17134924096552165,0.1676790672439655,0.1691045839937873,0.17603004223359325,0.16783864001446794,0.14799842554866438
95000.0,0.16954558373069759,0.1680403364175114,0.1673245544783739,0.1741771139251166,0.16710350417364028,0.15380890727466026
96000.0,0.16777950229685107,0.16818574806512432,0.16878990843845376,0.17236278788762618,0.17067530546556806,0.1522067478463766
97000.0,0.16604983453778827,0.16645189224853352,0.1670498242286162,0.17058587024876032,0.17097761878743517,0.1588849599488665
98000.0,0.16435546576055346,0.16495750043366905,0.1681615493719452,0.16884521586514423,0.16923296701054072,0.16444730155814738
99000.0,0.16521045241967253,0.1655134796618216,0.1670791204129251,0.16779628488601125,0.16840233937030938,0.16599832324926012
