pos,Group 1,Group 2,Group 3,Group 4,Group 5,Group 6
380.0,0.0,0.0,0.0,1.0,0.0,0.0
390.0,0.0,0.0,0.0,1.0,0.0,0.0
400.0,0.0,0.0,0.0,1.0,0.0,0.0
410.0,0.0,0.0,0.0,1.0,0.0,0.0
420.0,0.0,0.0,0.0,1.0,0.0,0.0
430.0,0.0,0.0,0.0,1.0,0.0,0.0
440.0,0.0,0.0,0.0,1.0,0.0,0.0
450.0,0.0,0.0,0.0,1.0,0.0,0.0
460.0,0.0,0.0,0.0,1.0,0.0,0.0
470.0,0.0,0.0,0.0,1.0,0.0,0.0
480.0,0.0,0.0,0.0,1.0,0.0,0.0
490.0,0.0,0.0,0.0,1.0,0.0,0.0
500.0,0.0,0.0,0.0,1.0,0.0,0.0
510.0,0.0,0.0,0.0,1.0,0.0,0.0
520.0,0.0,0.0,0.0,1.0,0.0,0.0
530.0,0.0,0.0,0.0,1.0,0.0,0.0
540.0,0.0,0.0,0.0,1.0,0.0,0.0
550.0,0.0,0.0,0.0,1.0,0.0,0.0
560.0,0.0,0.0,0.0,1.0,0.0,0.0
570.0,0.0,0.0,0.0,1.0,0.0,0.0
580.0,0.0,0.0,0.0,1.0,0.0,0.0
590.0,0.0,0.0,0.0,1.0,0.0,0.0
600.0,0.0,0.0,0.0,1.0,0.0,0.0
610.0,0.0,0.0,0.0,1.0,0.0,0.0
620.0,0.0,0.0,0.0,1.0,0.0,0.0
630.0,0.0,0.0,0.0,1.0,0.0,0.0
640.0,0.0,0.0,0.0,1.0,0.0,0.0
650.0,0.0,0.0,0.0,1.0,0.0,0.0
660.0,0.0,0.0,0.0,1.0,0.0,0.0
670.0,0.0,0.0,0.0,1.0,0.0,0.0
680.0,0.0,0.0,0.0,1.0,0.0,0.0
690.0,0.0,0.0,0.0,1.0,0.0,0.0
700.0,0.0,0.0,0.0,1.0,0.0,0.0
710.0,0.0,0.0,0.0,1.0,0.0,0.0
720.0,0.0,0.0,0.0,1.0,0.0,0.0
730.0,0.0,0.0,0.0,1.0,0.0,0.0
740.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,0.0,0.0,0.0,1.0,0.0,0.0
760.0,0.0,0.0,0.0,1.0,0.0,0.0
770.0,0.0,0.0,0.0,1.0,0.0,0.0
780.0,0.0,0.0,0.0,1.0,0.0,0.0
790.0,0.0,0.0,0.0,1.0,0.0,0.0
800.0,0.0,0.0,0.0,1.0,0.0,0.0
810.0,0.0,0.0,0.0,1.0,0.0,0.0
820.0,0.0,0.0,0.0,1.0,0.0,0.0
830.0,0.0,0.0,0.0,1.0,0.0,0.0
840.0,0.0,0.0,0.0,1.0,0.0,0.0
850.0,0.0,0.0,0.0,1.0,0.0,0.0
860.0,0.0,0.0,0.0,1.0,0.0,0.0
870.0,0.0,0.0,0.0,1.0,0.0,0.0
880.0,0.0,0.0,0.0,1.0,0.0,0.0
890.0,0.0,0.0,0.0,1.0,0.0,0.0
900.0,0.0,0.0,0.0,1.0,0.0,0.0
910.0,0.0,0.0,0.0,1.0,0.0,0.0
920.0,0.0,0.0,0.0,1.0,0.0,0.0
930.0,0.0,0.0,0.0,1.0,0.0,0.0
940.0,0.0,0.0,0.0,1.0,0.0,0.0
950.0,0.0,0.0,0.0,1.0,0.0,0.0
960.0,0.0,0.0,0.0,1.0,0.0,0.0
970.0,0.0,0.0,0.0,1.0,0.0,0.0
980.0,0.0,0.0,0.0,1.0,0.0,0.0
990.0,0.0,0.0,0.0,1.0,0.0,0.0
1000.0,0.0,0.0,0.0,1.0,0.0,0.0
1010.0,0.0,0.0,0.0,1.0,0.0,0.0
1020.0,0.0,0.0,0.0,1.0,0.0,0.0
1030.0,0.0,0.0,0.0,1.0,0.0,0.0
1040.0,0.0,0.0,0.0,1.0,0.0,0.0
1050.0,0.0,0.0,0.0,1.0,0.0,0.0
1060.0,0.0,0.0,0.0,1.0,0.0,0.0
1070.0,0.0,0.0,0.0,1.0,0.0,0.0
1080.0,0.0,0.0,0.0,1.0,0.0,0.0
1090.0,0.0,0.0,0.0,1.0,0.0,0.0
1100.0,0.0,0.0,0.0,1.0,0.0,0.0
1110.0,0.0,0.0,0.0,1.0,0.0,0.0
1120.0,0.0,0.0,0.0,1.0,0.0,0.0
1130.0,0.0,0.0,0.0,1.0,0.0,0.0
1140.0,0.0,0.0,0.0,1.0,0.0,0.0
1150.0,0.0,0.0,0.0,1.0,0.0,0.0
1160.0,0.0,0.0,0.0,1.0,0.0,0.0
1170.0,0.0,0.0,0.0,1.0,0.0,0.0
1180.0,0.0,0.0,0.0,1.0,0.0,0.0
1190.0,0.0,0.0,0.0,1.0,0.0,0.0
1200.0,0.0,0.0,0.0,1.0,0.0,0.0
1210.0,0.0,0.0,0.0,1.0,0.0,0.0
1220.0,0.0,0.0,0.0,1.0,0.0,0.0
1230.0,0.0,0.0,0.0,1.0,0.0,0.0
1240.0,0.0,0.0,0.0,1.0,0.0,0.0
1250.0,0.0,0.0,0.0,1.0,0.0,0.0
1260.0,0.0,0.0,0.0,1.0,0.0,0.0
1270.0,0.0,0.0,0.0,1.0,0.0,0.0
1280.0,0.0,0.0,0.0,1.0,0.0,0.0
1290.0,0.0,0.0,0.0,1.0,0.0,0.0
1300.0,0.0,0.0,0.0,1.0,0.0,0.0
1310.0,0.0,0.0,0.0,1.0,0.0,0.0
1320.0,0.0,0.0,0.0,1.0,0.0,0.0
1330.0,0.0,0.0,0.0,1.0,0.0,0.0
1340.0,0.0,0.0,0.0,1.0,0.0,0.0
1350.0,0.0,0.0,0.0,1.0,0.0,0.0
1360.0,0.0,0.0,0.0,1.0,0.0,0.0
1370.0,0.0,0.0,0.0,1.0,0.0,0.0
1380.0,0.0,0.0,0.0,1.0,0.0,0.0
1390.0,0.0,0.0,0.0,1.0,0.0,0.0
1400.0,0.0,0.0,0.0,1.0,0.0,0.0
1410.0,0.0,0.0,0.0,1.0,0.0,0.0
1420.0,0.0,0.0,0.0,1.0,0.0,0.0
1430.0,0.0,0.0,0.0,1.0,0.0,0.0
1440.0,0.0,0.0,0.0,1.0,0.0,0.0
1450.0,0.0,0.0,0.0,1.0,0.0,0.0
1460.0,0.0,0.0,0.0,1.0,0.0,0.0
1470.0,0.0,0.0,0.0,1.0,0.0,0.0
1480.0,0.0,0.0,0.0,1.0,0.0,0.0
1490.0,0.0,0.0,0.0,1.0,0.0,0.0
1500.0,0.0,0.0,0.0,1.0,0.0,0.0
1510.0,0.0,0.0,0.0,1.0,0.0,0.0
1520.0,0.0,0.0,0.0,1.0,0.0,0.0
1530.0,0.0,0.0,0.0,1.0,0.0,0.0
1540.0,0.0,0.0,0.0,1.0,0.0,0.0
1550.0,0.0,0.0,0.0,1.0,0.0,0.0
1560.0,0.0,0.0,0.0,1.0,0.0,0.0
1570.0,0.0,0.0,0.0,1.0,0.0,0.0
1580.0,0.0,0.0,0.0,1.0,0.0,0.0
1590.0,0.0,0.0,0.0,1.0,0.0,0.0
1600.0,0.0,0.0,0.0,1.0,0.0,0.0
1610.0,0.0,0.0,0.0,1.0,0.0,0.0
1620.0,0.0,0.0,0.0,1.0,0.0,0.0
1630.0,0.0,0.0,0.0,1.0,0.0,0.0
1640.0,0.0,0.0,0.0,1.0,0.0,0.0
1650.0,0.0,0.0,0.0,1.0,0.0,0.0
1660.0,0.0,0.0,0.0,1.0,0.0,0.0
1670.0,0.0,0.0,0.0,1.0,0.0,0.0
1680.0,0.0,0.0,0.0,1.0,0.0,0.0
1690.0,0.0,0.0,0.0,1.0,0.0,0.0
1700.0,0.0,0.0,0.0,1.0,0.0,0.0
1710.0,0.0,0.0,0.0,1.0,0.0,0.0
1720.0,0.0,0.0,0.0,1.0,0.0,0.0
1730.0,0.0,0.0,0.0,1.0,0.0,0.0
1740.0,0.0,0.0,0.0,1.0,0.0,0.0
1750.0,0.0,0.0,0.0,1.0,0.0,0.0
1760.0,0.0,0.0,0.0,1.0,0.0,0.0
1770.0,0.0,0.0,0.0,1.0,0.0,0.0
1780.0,0.0,0.0,0.0,1.0,0.0,0.0
1790.0,0.0,0.0,0.0,1.0,0.0,0.0
1800.0,0.0,0.0,0.0,1.0,0.0,0.0
1810.0,0.0,0.0,0.0,1.0,0.0,0.0
1820.0,0.0,0.0,0.0,1.0,0.0,0.0
1830.0,0.0,0.0,0.0,1.0,0.0,0.0
1840.0,0.0,0.0,0.0,1.0,0.0,0.0
1850.0,0.0,0.0,0.0,1.0,0.0,0.0
1860.0,0.0,0.0,0.0,1.0,0.0,0.0
1870.0,0.0,0.0,0.0,1.0,0.0,0.0
1880.0,0.0,0.0,0.0,1.0,0.0,0.0
1890.0,0.0,0.0,0.0,1.0,0.0,0.0
1900.0,0.0,0.0,0.0,1.0,0.0,0.0
1910.0,0.0,0.0,0.0,1.0,0.0,0.0
1920.0,0.0,0.0,0.0,1.0,0.0,0.0
1930.0,0.0,0.0,0.0,1.0,0.0,0.0
1940.0,0.0,0.0,0.0,1.0,0.0,0.0
1950.0,0.0,0.0,0.0,1.0,0.0,0.0
1960.0,0.0,0.0,0.0,1.0,0.0,0.0
1970.0,0.0,0.0,0.0,1.0,0.0,0.0
1980.0,0.0,0.0,0.0,1.0,0.0,0.0
1990.0,0.0,0.0,0.0,1.0,0.0,0.0
2000.0,0.0,0.0,0.0,1.0,0.0,0.0
2010.0,0.0,0.0,0.0,1.0,0.0,0.0
2020.0,0.0,0.0,0.0,1.0,0.0,0.0
2030.0,0.0,0.0,0.0,1.0,0.0,0.0
2040.0,0.0,0.0,0.0,1.0,0.0,0.0
2050.0,0.0,0.0,0.0,1.0,0.0,0.0
2060.0,0.0,0.0,0.0,1.0,0.0,0.0
2070.0,0.0,0.0,0.0,1.0,0.0,0.0
2080.0,0.0,0.0,0.0,1.0,0.0,0.0
2090.0,0.0,0.0,0.0,1.0,0.0,0.0
2100.0,0.0,0.0,0.0,1.0,0.0,0.0
2110.0,0.0,0.0,0.0,1.0,0.0,0.0
2120.0,0.0,0.0,0.0,1.0,0.0,0.0
2130.0,0.0,0.0,0.0,1.0,0.0,0.0
2140.0,0.0,0.0,0.0,1.0,0.0,0.0
2150.0,0.0,0.0,0.0,1.0,0.0,0.0
2160.0,0.0,0.0,0.0,1.0,0.0,0.0
2170.0,0.0,0.0,0.0,1.0,0.0,0.0
2180.0,0.0,0.0,0.0,1.0,0.0,0.0
2190.0,0.0,0.0,0.0,1.0,0.0,0.0
2200.0,0.0,0.0,0.0,1.0,0.0,0.0
2210.0,0.0,0.0,0.0,1.0,0.0,0.0
2220.0,0.0,0.0,0.0,1.0,0.0,0.0
2230.0,0.0,0.0,0.0,1.0,0.0,0.0
2240.0,0.0,0.000892458723784025,0.0,0.9991075412762159,0.0,0.0
2250.0,0.0,0.003109729009329187,0.0,0.9968902709906708,0.0,0.0
2260.0,0.0,0.0035382574082264487,0.0,0.9964617425917736,0.0,0.0
2270.0,0.0,0.004403346543372964,0.0,0.9955966534566271,0.0,0.0
2280.0,0.0,0.004822446295484437,0.0,0.9951775537045155,0.0,0.0
2290.0,0.0,0.005674378000872981,0.0,0.994325621999127,0.0,0.0
2300.0,0.0,0.006953498478922208,0.0,0.9930465015210778,0.0,0.0
2310.0,0.0,0.009086975335352661,0.0,0.9909130246646474,0.0,0.0
2320.0,0.0,0.009478672985781991,0.0,0.990521327014218,0.0,0.0
2330.0,0.0,0.009867009867009866,0.0,0.9901329901329902,0.0,0.0
2340.0,0.0,0.011533532678342588,0.0,0.9884664673216574,0.0,0.0
2350.0,0.0,0.01233517652062952,0.0,0.9876648234793705,0.0,0.0
2360.0,0.0,0.013553578991952562,0.0,0.9864464210080475,0.0,0.0
2370.0,0.0,0.014761703922395614,0.0,0.9852382960776044,0.0,0.0
2380.0,0.0,0.015539689206215875,0.0,0.9844603107937842,0.0,0.0
2390.0,0.0,0.01631116687578419,0.0,0.9836888331242158,0.0,0.0
2400.0,0.0,0.017076218242399,0.0,0.982923781757601,0.0,0.0
2410.0,0.0,0.01783492326835338,0.0,0.9821650767316467,0.0,0.0
2420.0,0.0,0.018174308137133416,0.0,0.9818256918628666,0.0,0.0
2430.0,0.0,0.020156314273961334,0.0,0.9798436857260386,0.0,0.0
2440.0,0.0,0.020893076607947564,0.0,0.9791069233920524,0.0,0.0
2450.0,0.0,0.021623827009383926,0.0,0.9783761729906161,0.0,0.0
2460.0,0.0,0.021535960991466884,0.0,0.9784640390085331,0.0,0.0
2470.0,0.0,0.021853500607041682,0.0,0.9781464993929583,0.0,0.0
2480.0,0.0,0.02176541717049577,0.0,0.9782345828295043,0.0,0.0
2490.0,0.0,0.022480931352870333,0.0,0.9775190686471297,0.0,0.0
2500.0,0.0,0.022790883646541384,0.0,0.9772091163534586,0.0,0.0
2510.0,0.0,0.022700119474313024,0.0,0.977299880525687,0.0,0.0
2520.0,0.0,0.024196747322491077,0.0,0.9758032526775089,0.0,0.0
2530.0,0.0,0.024891347293559858,0.0,0.9751086527064401,0.0,0.0
2540.0,0.0,0.025974025974025976,0.0,0.974025974025974,0.0,0.0
2550.0,0.0,0.026264210113680908,0.0,0.973735789886319,0.0,0.0
2560.0,0.0,0.026552128074970715,0.0,0.9734478719250292,0.0,0.0
2570.0,0.0,0.027226760015558148,0.0,0.9727732399844419,0.0,0.0
2580.0,0.0,0.02828361100348702,0.0,0.971716388996513,0.0,0.0
2590.0,0.0,0.028946352759552298,0.0,0.9710536472404477,0.0,0.0
2600.0,0.0,0.029219530949634757,0.0,0.9707804690503652,0.0,0.0
2610.0,0.0,0.030256606664113367,0.0,0.9697433933358867,0.0,0.0
2620.0,0.0,0.030904235024799696,0.0,0.9690957649752003,0.0,0.0
2630.0,0.0,0.032307107563664006,0.0,0.9676928924363359,0.0,0.0
2640.0,0.0,0.03332071185157137,0.0,0.9666792881484286,0.0,0.0
2650.0,0.0,0.03508110147114297,0.0,0.964918898528857,0.0,0.0
2660.0,0.0,0.03570086433671552,0.0,0.9642991356632845,0.0,0.0
2670.0,0.001497566454511419,0.036690378135529764,0.0,0.9618120554099588,0.0,0.0
2680.0,0.0026109660574412533,0.03729951510630362,0.0,0.9600895188362552,0.0,0.0
2690.0,0.004459308807134894,0.03753251579338536,0.0,0.9580081753994798,0.0,0.0
2700.0,0.006664198445020363,0.03776379118844872,0.0,0.9555720103665309,0.0,0.0
2710.0,0.008115086683880487,0.0383622279601623,0.0,0.9535226853559572,0.0,0.0
2720.0,0.01065784638000735,0.03895626607864756,0.0,0.9503858875413451,0.0,0.0
2730.0,0.012083485902599781,0.039179787623581104,0.0,0.9487367264738191,0.0,0.0
2740.0,0.0134987230937614,0.03976650857351332,0.0,0.9467347683327253,0.0,0.0
2750.0,0.015267175572519083,0.03962195565249001,0.0,0.945110868774991,0.0,0.0
2760.0,0.01666063020644694,0.04056501267656646,0.0,0.9427743571169866,0.0,0.0
2770.0,0.01804402742692169,0.04114038253338145,0.0,0.9408155900396968,0.0,0.0
2780.0,0.019777058612010068,0.040992448759439054,0.0,0.9392304926285509,0.0,0.0
2790.0,0.02185596560372626,0.041203869580795416,0.0,0.9369401648154784,0.0,0.0
2800.0,0.023563013209568013,0.04141378079257408,0.0,0.9350232059978579,0.0,0.0
2810.0,0.025969405905371754,0.04126645321949484,0.0,0.9327641408751334,0.0,0.0
2820.0,0.02694080113434952,0.04218362282878412,0.0,0.9308755760368663,0.0,0.0
2830.0,0.027905333804309432,0.0430943129636171,0.0,0.9290003532320734,0.0,0.0
2840.0,0.029567053854276663,0.04329461457233368,0.0,0.9271383315733897,0.0,0.0
2850.0,0.031217116801122415,0.043493511048754825,0.0,0.9252893721501227,0.0,0.0
2860.0,0.03215658860538273,0.044390073400908774,0.0,0.9234533379937085,0.0,0.0
2870.0,0.034134447927551374,0.04528039010797631,0.0,0.9205851619644723,0.0,0.0
2880.0,0.03609857688302673,0.045817424505380074,0.0,0.9180839986115932,0.0,0.0
2890.0,0.038395019024558975,0.04600484261501211,0.0,0.915600138360429,0.0,0.0
2900.0,0.03998621165115478,0.046190968631506374,0.0,0.9138228197173388,0.0,0.0
2910.0,0.0415664720027482,0.04671934043284095,0.0,0.9117141875644108,0.0,0.0
2920.0,0.04313591235878124,0.04758644299897295,0.0,0.9092776446422458,0.0,0.0
2930.0,0.04435346298191743,0.047765267826680315,0.0,0.9078812691914022,0.0,0.0
2940.0,0.045902754165249915,0.047942876572594356,0.0,0.9061543692621558,0.0,0.0
2950.0,0.04778041341917994,0.04811928159945781,0.0,0.9041003049813623,0.0,0.0
2960.0,0.04930766632894292,0.04829449510300574,0.0,0.9023978385680513,0.0,0.0
2970.0,0.05048805116122518,0.04880511612251767,0.0,0.9007068327162572,0.0,0.0
2980.0,0.0519959745051996,0.04931231130493123,0.0,0.8986917141898692,0.0,0.0
2990.0,0.05382815112002675,0.04948177866934136,0.0,0.8966900702106319,0.0,0.0
3000.0,0.055314895034988334,0.049983338887037654,0.0,0.894701766077974,0.0,0.0
3010.0,0.05645964795748921,0.04981733643307871,0.0,0.8937230156094321,0.0,0.0
3020.0,0.05825885468387951,0.0506454816285998,0.0,0.8910956636875207,0.0,0.0
3030.0,0.060376113493896405,0.0511382382052128,0.0,0.8884856483008908,0.0,0.0
3040.0,0.06215060835251562,0.05162775402828017,0.0,0.8862216376192042,0.0,0.0
3050.0,0.06260242543428385,0.05211406096361849,0.0,0.8852835136020977,0.0,0.0
3060.0,0.0637046716759229,0.05227049983665469,0.0,0.8840248284874224,0.0,0.0
3070.0,0.06545099316183653,0.05275154672745034,0.0,0.8817974601107131,0.0,0.0
3080.0,0.06653683868873743,0.053554040895813046,0.0,0.8799091204154496,0.0,0.0
3090.0,0.06858621805241022,0.0537043028146231,0.0,0.8777094791329667,0.0,0.0
3100.0,0.06933247339567881,0.05417607223476298,0.0,0.8764914543695582,0.0,0.0
3110.0,0.0707168113146898,0.05432336869173899,0.0,0.8749598199935712,0.0,0.0
3120.0,0.07177186799102851,0.05511054149311118,0.0,0.8731175905158604,0.0,0.0
3130.0,0.07377834557649314,0.05493452571063558,0.0,0.8712871287128713,0.0,0.0
3140.0,0.07449856733524356,0.05571474052849411,0.0,0.8697866921362624,0.0,0.0
3150.0,0.07680101555061886,0.05585528403681371,0.0,0.8673437004125675,0.0,0.0
3160.0,0.07750711800063272,0.055994938310661185,0.0,0.8664979436887061,0.0,0.0
3170.0,0.07757805108798486,0.05739514348785872,0.0,0.8650268054241564,0.0,0.0
3180.0,0.07922037095253065,0.0575290789060044,0.0,0.8632505501414649,0.0,0.0
3190.0,0.08022563459730492,0.05797555625195863,0.0,0.8617988091507365,0.0,0.0
3200.0,0.08184942205560762,0.05810684161199625,0.0,0.8600437363323962,0.0,0.0
3210.0,0.0825288072251635,0.05948302709436313,0.0,0.8579881656804734,0.0,0.0
3220.0,0.0835144365104005,0.05991927972679292,0.0,0.8565662837628066,0.0,0.0
3230.0,0.08418446301454657,0.060662333642835034,0.0,0.8551532033426184,0.0,0.0
3240.0,0.0851589015735884,0.06109225547670472,0.0,0.8537488429497069,0.0,0.0
3250.0,0.08766533374346355,0.060904337127037834,0.0,0.8514303291294986,0.0,0.0
3260.0,0.088623121741797,0.06102422569763876,0.0,0.8503526525605642,0.0,0.0
3270.0,0.08896361968816875,0.06206053194741669,0.0,0.8489758483644145,0.0,0.0
3280.0,0.08960682718683328,0.06309052118256629,0.0,0.8473026516306005,0.0,0.0
3290.0,0.09146156183530842,0.06381039197812215,0.0,0.8447280461865694,0.0,0.0
3300.0,0.09148742805210543,0.06513177824901545,0.0,0.8433807936988791,0.0,0.0
3310.0,0.09302325581395349,0.06553911205073996,0.0,0.8414376321353065,0.0,0.0
3320.0,0.09454983438723276,0.0653417645287564,0.0,0.8401084010840109,0.0,0.0
3330.0,0.09546682677874511,0.06544581206844792,0.0,0.8390873611528069,0.0,0.0
3340.0,0.09637832984136487,0.06614785992217899,0.0,0.8374738102364562,0.0,0.0
3350.0,0.09758281110116383,0.06654729931363772,0.0,0.8358698895851985,0.0,0.0
3360.0,0.09848259446593276,0.0669443617970842,0.0,0.834573043736983,0.0,0.0
3370.0,0.10086027884900622,0.06674577276772471,0.0,0.8323939483832691,0.0,0.0
3380.0,0.10174504584442473,0.06713989943803608,0.0,0.8311150547175392,0.0,0.0
3390.0,0.10262459451489236,0.06782659982306104,0.0,0.8295488056620466,0.0,0.0
3400.0,0.10349897089091444,0.0688032931490738,0.0,0.8276977359600117,0.0,0.0
3410.0,0.10554089709762533,0.06889475227206097,0.0,0.8255643506303136,0.0,0.0
3420.0,0.10610932475884244,0.0701549254603917,0.0,0.8237357497807658,0.0,0.0
3430.0,0.1075488195861265,0.07082483241037599,0.0,0.8216263480034975,0.0,0.0
3440.0,0.10810810810810811,0.07149084568439407,0.0,0.8204010462074979,0.0,0.0
3450.0,0.10953346855983773,0.07186322804984063,0.0,0.8186033033903216,0.0,0.0
3460.0,0.11066165848020804,0.07252239237214678,0.0,0.8168159491476452,0.0,0.0
3470.0,0.11207144915010084,0.07260155574762317,0.0,0.815326995102276,0.0,0.0
3480.0,0.11347313990232692,0.07268026429187015,0.0,0.8138465958058029,0.0,0.0
3490.0,0.11486680034374105,0.07247207103981668,0.0,0.8126611286164422,0.0,0.0
3500.0,0.11653813196229648,0.07226506712367894,0.0,0.8111968009140246,0.0,0.0
3510.0,0.11763030475647963,0.072059242381088,0.0,0.8103104528624323,0.0,0.0
3520.0,0.11900028401022437,0.07185458676512355,0.0,0.8091451292246521,0.0,0.0
3530.0,0.12007929764939111,0.07193429623336166,0.0,0.8079864061172473,0.0,0.0
3540.0,0.12086981078791302,0.07229596159277041,0.0,0.8068342276193166,0.0,0.0
3550.0,0.12137426077161363,0.07237397916079978,0.0,0.8062517600675866,0.0,0.0
3560.0,0.12215669755686605,0.07329401853411963,0.0,0.8045492839090144,0.0,0.0
3570.0,0.12293475217026043,0.07336880425651078,0.0,0.8036964435732288,0.0,0.0
3580.0,0.12426696453504607,0.07344317229824071,0.0,0.8022898631667132,0.0,0.0
3590.0,0.12531328320802004,0.07379560011138958,0.0,0.8008911166805903,0.0,0.0
3600.0,0.12663149125242987,0.0735906692585393,0.0,0.7997778394890308,0.0,0.0
3610.0,0.12766546662974246,0.0739407366380504,0.0,0.7983937967322071,0.0,0.0
3620.0,0.12896989781828225,0.07428887047776857,0.0,0.7967412317039492,0.0,0.0
3630.0,0.1297163315890939,0.07463508675296061,0.0,0.7956485816579455,0.0,0.0
3640.0,0.13128261466630048,0.07443010162043395,0.0,0.7942872837132656,0.0,0.0
3650.0,0.1317447274719255,0.07477403451109285,0.0,0.7934812380169817,0.0,0.0
3660.0,0.13193116634799235,0.07484293908768096,0.0,0.7932258945643267,0.0,0.0
3670.0,0.13293380550258785,0.07491146826477799,0.0,0.7921547262326342,0.0,0.0
3680.0,0.1339309970116816,0.07579462102689487,0.0,0.7902743819614235,0.0,0.0
3690.0,0.135464643727987,0.07613112977512869,0.0,0.7884042264968844,0.0,0.0
3700.0,0.1364496082139962,0.0761956228046474,0.0,0.7873547689813564,0.0,0.0
3710.0,0.13769873349501482,0.07625976825653463,0.0,0.7860414982484506,0.0,0.0
3720.0,0.13840365493147003,0.07632356893308251,0.0,0.7852727761354474,0.0,0.0
3730.0,0.13937282229965156,0.07611900294827124,0.0,0.7845081747520772,0.0,0.0
3740.0,0.1400695001336541,0.07591553060678963,0.0,0.7840149692595563,0.0,0.0
3750.0,0.14076246334310852,0.07597973873633698,0.0,0.7832577979205545,0.0,0.0
3760.0,0.14224940175485243,0.07604360542408933,0.0,0.7817069928210583,0.0,0.0
3770.0,0.14372845399098383,0.07637231503579953,0.0,0.7798992309732167,0.0,0.0
3780.0,0.1449352023274266,0.07643480560698228,0.0,0.7786299920655911,0.0,0.0
3790.0,0.1469269322078607,0.07649696649960433,0.0,0.776576101292535,0.0,0.0
3800.0,0.14811891607471717,0.07655880031570639,0.0,0.7753222836095764,0.0,0.0
3810.0,0.14956704277092628,0.07662030963001837,0.0,0.7738126475990553,0.0,0.0
3820.0,0.1515310128238681,0.07641978539649306,0.0,0.7720492017796389,0.0,0.0
3830.0,0.1532237013834508,0.07622030801357348,0.0,0.7705559906029757,0.0,0.0
3840.0,0.15438687841707888,0.07654256703983338,0.0,0.7690705545430877,0.0,0.0
3850.0,0.15450532329265126,0.07764217086471047,0.0,0.7678525058426383,0.0,0.0
3860.0,0.15565915565915567,0.0777000777000777,0.0,0.7666407666407666,0.0,0.0
3870.0,0.15732368896925858,0.07749935417204856,0.0,0.7651769568586928,0.0,0.0
3880.0,0.15846431332130895,0.07781499613501675,0.0,0.7637206905436743,0.0,0.0
3890.0,0.15959907478797225,0.07787201233616037,0.0,0.7625289128758674,0.0,0.0
3900.0,0.16124070751089464,0.07792873622148166,0.0,0.7608305562676236,0.0,0.0
3910.0,0.16185118895423165,0.07798517003323958,0.0,0.7601636410125288,0.0,0.0
3920.0,0.16296863045141546,0.07829635297118082,0.0,0.7587350165774037,0.0,0.0
3930.0,0.1640803866700585,0.07835156448740778,0.0,0.7575680488425337,0.0,0.0
3940.0,0.16518650088809947,0.07840649581324537,0.0,0.7564070032986552,0.0,0.0
3950.0,0.16679321690711213,0.07871424955707416,0.0,0.7544925335358137,0.0,0.0
3960.0,0.16788689724816966,0.07902044938146932,0.0,0.753092653370361,0.0,0.0
3970.0,0.16922689498866783,0.07882145555275749,0.0,0.7519516494585746,0.0,0.0
3980.0,0.17081135393117308,0.07862346144184879,0.0,0.7505651846269782,0.0,0.0
3990.0,0.17113505387121022,0.07842645953395139,0.0,0.7504384865948384,0.0,0.0
